date,new_patients,er,hospitalized,icu,recovered,dead
2020-09-23,4.306083237144464e-07,0,3.6255446536906467e-07,5.030915281297737e-07,33499999.99959322,6499999.9999211095
2020-09-24,4.076257856323374e-07,0,3.4325266982865106e-07,4.7616637782711253e-07,33499999.999593332,6499999.999921128
2020-09-25,3.8587352539279705e-07,0,3.249849094880055e-07,4.506902391768507e-07,33499999.999593433,6499999.999921146
2020-09-26,3.652853072338155e-07,0,3.076954320637063e-07,4.2658430345770605e-07,33499999.99959353,6499999.999921164
2020-09-27,3.4579850045887666e-07,0,2.9133152818308335e-07,4.0377413378560763e-07,33499999.99959362,6499999.99992118
2020-09-28,3.273538791973453e-07,0,2.7584336150551813e-07,3.8218941380051257e-07,33499999.999593705,6499999.999921195
2020-09-29,3.0989543369822016e-07,0,2.611838087154005e-07,3.617637116904483e-07,33499999.999593787,6499999.999921209
2020-09-30,2.933701924515836e-07,0,2.473083087742185e-07,3.424342585288431e-07,33499999.999593865,6499999.999921223
2020-10-01,2.777280544792917e-07,0,2.3417472086103997e-07,3.2414173997787e-07,33499999.99959394,6499999.999921236
2020-10-02,2.629216311801367e-07,0,2.2174319046922897e-07,3.068301004807247e-07,33499999.999594007,6499999.999921248
2020-10-03,2.4890609715515627e-07,0,2.0997602316290064e-07,2.90446359130071e-07,33499999.999594074,6499999.99992126
2020-10-04,2.3563904947624107e-07,0,1.9883756552960376e-07,2.74940436458893e-07,33499999.999594137,6499999.999921271
2020-10-05,2.2308037489594697e-07,0,1.8829409289625824e-07,2.6026499145415543e-07,33499999.999594197,6499999.99992128
2020-10-06,2.1119212452866768e-07,0,1.7831370340366464e-07,2.4637526814345504e-07,33499999.999594253,6499999.99992129
2020-10-07,1.99938395563277e-07,0,1.688662180611357e-07,2.3322895115062656e-07,33499999.999594305,6499999.9999212995
2020-10-08,1.892852195951897e-07,0,1.599230864271407e-07,2.2078602965842214e-07,33499999.999594357,6499999.999921309
2020-10-09,1.7920045719167938e-07,0,1.5145729758445644e-07,2.090086692552217e-07,33499999.9995944,6499999.999921317
2020-10-10,1.696536983283887e-07,0,1.4344329609932272e-07,1.9786109117855154e-07,33499999.999594446,6499999.999921326
2020-10-11,1.6061616835740993e-07,0,1.3585690267363407e-07,1.8730945850125517e-07,33499999.99959449,6499999.999921333
2020-10-12,1.5206063918822855e-07,0,1.286752392173768e-07,1.7732176883670598e-07,33499999.999594536,6499999.9999213405
2020-10-13,1.4396134538232614e-07,0,1.2187665808544726e-07,1.678677531676965e-07,33499999.999594573,6499999.999921347
2020-10-14,1.36293904880438e-07,0,1.1544067523876107e-07,1.5891878042977532e-07,33499999.99959461,6499999.999921353
2020-10-15,1.2903524409845363e-07,0,1.093479071042708e-07,1.5044776750400986e-07,33499999.99959464,6499999.999921358
2020-10-16,1.221635271438233e-07,0,1.0358001092223281e-07,1.4242909429658912e-07,33499999.99959467,6499999.999921364
2020-10-17,1.1565808891917092e-07,0,9.811962838187417e-08,1.3483852360349255e-07,33499999.9995947,6499999.999921369
2020-10-18,1.0949937189369543e-07,0,9.295033235857955e-08,1.2765312547777014e-07,33499999.999594733,6499999.999921375
2020-10-19,1.0366886633592538e-07,0,8.805657657690266e-08,1.2085120583492705e-07,33499999.99959476,6499999.99992138
2020-10-20,9.814905381355344e-08,0,8.342364803416763e-08,1.144122390485911e-07,33499999.999594785,6499999.999921384
2020-10-21,9.292335377746607e-08,0,7.903762202921405e-08,1.0831680430416389e-07,33499999.99959481,6499999.999921389
2020-10-22,8.79760730577555e-08,0,7.488531965000175e-08,1.0254652549260801e-07,33499999.99959483,6499999.999921394
2020-10-23,8.329235810951067e-08,0,7.095426758237401e-08,9.708401443998454e-08,33499999.999594852,6499999.999921397
2020-10-24,7.885814985556826e-08,0,6.723266011032046e-08,9.191281728090477e-08,33499999.99959487,6499999.999921401
2020-10-25,7.466014098221501e-08,0,6.370932318561969e-08,8.70173637957671e-08,33499999.999594893,6499999.999921405
2020-10-26,7.068573555210077e-08,0,6.03736804518149e-08,8.238291954257533e-08,33499999.999594912,6499999.9999214085
2020-10-27,6.69230108063877e-08,0,5.7215721114109726e-08,7.79955406243392e-08,33499999.999594927,6499999.999921411
2020-10-28,6.336068103545754e-08,0,5.422596955300176e-08,7.38420309425935e-08,33499999.99959494,6499999.999921414
2020-10-29,5.99880634043562e-08,0,5.1395456585319954e-08,6.990990179648767e-08,33499999.99959496,6499999.999921417
2020-10-30,5.679504562560066e-08,0,4.87156922818278e-08,6.618733369523796e-08,33499999.999594975,6499999.99992142
2020-10-31,5.3772055378038356e-08,0,4.6178640255718437e-08,6.266314025954094e-08,33499999.999594994,6499999.999921422
2020-11-01,5.091003137615159e-08,0,4.3776693341183025e-08,5.932673409485791e-08,33499999.99959501,6499999.999921425
2020-11-02,4.820039599956858e-08,0,4.150265058579968e-08,5.6168094526328096e-08,33499999.99959502,6499999.999921427
2020-11-03,4.563502939759591e-08,0,3.934969548478564e-08,5.3177737091490054e-08,33499999.999595027,6499999.999921428
2020-11-04,4.3206244988344514e-08,0,3.731137538919721e-08,5.034668469300988e-08,33499999.99959504,6499999.999921429
2020-11-05,4.090676627650407e-08,0,3.538158202396707e-08,4.766644031926484e-08,33499999.99959505,6499999.999921431
2020-11-06,3.87297049180414e-08,0,3.355453305525054e-08,4.512896124593131e-08,33499999.999595057,6499999.999921433
2020-11-07,3.6668539964078016e-08,0,3.1824754649926954e-08,4.2726634636704984e-08,33499999.99959507,6499999.999921435
2020-11-08,3.471709821995145e-08,0,3.018706497328029e-08,4.0452254465956377e-08,33499999.99959508,6499999.999921436
2020-11-09,3.2869535659000464e-08,0,2.863655857387868e-08,3.8298999690519054e-08,33499999.99959509,6499999.999921438
2020-11-10,3.112031983394805e-08,0,2.716859160749528e-08,3.626041360193772e-08,33499999.9995951,6499999.99992144
2020-11-11,2.9464213231900065e-08,0,2.577876785457408e-08,3.4330384294387466e-08,33499999.999595102,6499999.999921442
2020-11-12,2.789625752194367e-08,0,2.446292548825393e-08,3.250312618712815e-08,33499999.99959511,6499999.999921443
2020-11-13,2.6411758647127984e-08,0,2.3217124552330407e-08,3.0773162543795753e-08,33499999.999595117,6499999.999921444
2020-11-14,2.5006272715250264e-08,0,2.2037635110767876e-08,2.913530893406711e-08,33499999.999595124,6499999.999921445
2020-11-15,2.3675592645363368e-08,0,2.0920926032480175e-08,2.7584657586281112e-08,33499999.999595128,6499999.999921446
2020-11-16,2.241573552927328e-08,0,1.9863654377086158e-08,2.6116562582467246e-08,33499999.99959513,6499999.999921447
2020-11-17,2.122293066951673e-08,0,1.886265534922212e-08,2.4726625849934687e-08,33499999.999595135,6499999.999921448
2020-11-18,2.009360825740649e-08,0,1.7914932790763894e-08,2.3410683906121074e-08,33499999.999595143,6499999.9999214485
2020-11-19,1.9024388656712992e-08,0,1.7017650181983303e-08,2.2164795315799225e-08,33499999.99959515,6499999.999921449
2020-11-20,1.8012072260421788e-08,0,1.6168122124242067e-08,2.09852288220021e-08,33499999.999595158,6499999.99992145
2020-11-21,1.7053629889773862e-08,0,1.536380627831715e-08,1.986845211415858e-08,33499999.99959516,6499999.999921451
2020-11-22,1.6146193706465444e-08,0,1.4602295733859458e-08,1.8811121198943973e-08,33499999.999595165,6499999.999921452
2020-11-23,1.528704861046175e-08,0,1.3881311786817749e-08,1.7810070341246014e-08,33499999.99959517,6499999.999921453
2020-11-24,1.4473624097369677e-08,0,1.319869710291625e-08,1.6862302544436683e-08,33499999.999595173,6499999.999921454
2020-11-25,1.3703486550723451e-08,0,1.2552409246461503e-08,1.596498054082908e-08,33499999.999595176,6499999.999921455
2020-11-26,1.2974331945868818e-08,0,1.1940514554875746e-08,1.5115418264792096e-08,33499999.99959518,6499999.999921456
2020-11-27,1.228397894338977e-08,0,1.1361182340414394e-08,1.4311072782500005e-08,33499999.999595188,6499999.999921457
2020-11-28,1.1630362351211756e-08,0,1.0812679401526894e-08,1.3549536653714297e-08,33499999.999595195,6499999.999921458
2020-11-29,1.1011526935639996e-08,0,1.0293364827267442e-08,1.2828530702335873e-08,33499999.999595203,6499999.999921459
2020-11-30,1.042562156265492e-08,0,9.801685079057163e-09,1.2145897173732063e-08,33499999.999595206,6499999.99992146
2020-12-01,9.870893651792257e-09,0,9.336169334945679e-09,1.1499593258038734e-08,33499999.999595206,6499999.999921461
2020-12-02,9.34568392588604e-09,0,8.895425082320119e-09,1.0887684959767447e-08,33499999.999595206,6499999.999921461
2020-12-03,8.848421440851952e-09,0,8.478133945766146e-09,1.0308341295114733e-08,33499999.999595206,6499999.999921461
2020-12-04,8.377618880538525e-09,0,8.083047737500927e-09,9.759828799378714e-09,33499999.999595206,6499999.999921461
2020-12-05,7.931868102478151e-09,0,7.708984718474412e-09,9.240506327841071e-09,33499999.999595206,6499999.999921461
2020-12-06,7.509835921130204e-09,0,7.354826058875104e-09,8.748820134372498e-09,33499999.999595206,6499999.999921461
2020-12-07,7.110260115928119e-09,0,7.019512487381417e-09,8.283299212870697e-09,33499999.999595206,6499999.999921461
2020-12-08,6.731945652122773e-09,0,6.70204111907204e-09,7.842550887444113e-09,33499999.999595206,6499999.999921461
2020-12-09,6.373761103058233e-09,0,6.401462452449996e-09,7.4252566380147115e-09,33499999.999595206,6499999.999921461
2020-12-10,6.034635263124985e-09,0,6.11687752654702e-09,7.030168148731836e-09,33499999.999595206,6499999.999921461
2020-12-11,5.713553941211783e-09,0,5.847435229559259e-09,6.656103567268419e-09,33499999.999595206,6499999.999921461
2020-12-12,5.4095569250224504e-09,0,5.592329750923408e-09,6.30194396371324e-09,33499999.999595206,6499999.999921461
2020-12-13,5.1217351071396e-09,0,5.350798169175931e-09,5.966629978380329e-09,33499999.999595206,6499999.999921461
2020-12-14,4.8492277642051924e-09,0,5.122118168347975e-09,5.6491586484308425e-09,33499999.999595206,6499999.999921461
