,S,E,E_delta,I,I_delta,R,E+I
2020-09-24,784197.0114661922,1.5565539734247748e-08,5.6264433170066995e-09,4.327726499382132e-07,9.17055009191278e-09,59677630.988533385,4.4833818967246094e-07
2020-09-25,784197.0114661877,1.2678728887129707e-08,4.582953796210173e-09,3.5250991562205087e-07,7.469764643328215e-09,59677630.988533475,3.651886445091806e-07
2020-09-26,784197.0114661839,1.0327310773532024e-08,3.732991574750498e-09,2.8713284129578527e-07,6.084409688348181e-09,59677630.98853355,2.974601520693173e-07
2020-09-27,784197.0114661809,8.411990568027332e-09,3.0406647583228547e-09,2.3388070773868843e-07,4.955984963827547e-09,59677630.98853361,2.4229269830671574e-07
2020-09-28,784197.0114661785,6.851888828400178e-09,2.476738022941973e-09,1.905048033011357e-07,4.036839762569127e-09,59677630.98853365,1.9735669212953588e-07
2020-09-29,784197.0114661765,5.581126148096112e-09,2.0173980763568247e-09,1.5517346613023344e-07,3.2881607566608907e-09,59677630.98853369,1.6075459227832956e-07
2020-09-30,784197.0114661749,4.546041224699062e-09,1.6432480790414108e-09,1.2639473742196798e-07,2.6783330024384605e-09,59677630.98853372,1.3094077864666704e-07
2020-10-01,784197.0114661736,3.7029248700485504e-09,1.338488561538453e-09,1.0295335952965219e-07,2.1816049161889643e-09,59677630.98853374,1.0665628439970074e-07
2020-10-02,784197.0114661725,3.016174274603452e-09,1.090250250232685e-09,8.38594585078002e-08,1.7770008456777834e-09,59677630.988533765,8.687563278240365e-08
2020-10-03,784197.0114661716,2.456789585001865e-09,8.880506283641367e-10,6.830674407663228e-08,1.4474353179657236e-09,59677630.98853378,7.076353366163415e-08
2020-10-04,784197.0114661709,2.0011493088433e-09,7.233512841383206e-10,5.563846189057549e-08,1.178991560296886e-09,59677630.988533795,5.763961119941879e-08
2020-10-05,784197.0114661703,1.6300128349335122e-09,5.891973537909702e-10,4.531966035558762e-08,9.603338277007578e-10,59677630.98853381,4.6949673190521134e-08
