,S,E,E_delta,I,I_delta,R,E+I
2020-04-27,50868010.91472728,42781.95021270804,42677.25761625274,104016.58157237392,38169.09425312265,254373.55348761144,146798.53178508196
2020-04-28,50820319.917928964,47808.02084578507,47690.99679831381,116309.93428718473,42664.926165236786,284745.1269380374,164117.9551329698
2020-04-29,50767042.4873224,53408.202768033,53277.43060656893,130026.10043237658,47677.248684321,318706.2094771665,183434.30320040957
2020-04-30,50707544.610436544,59643.967562525715,59497.87688585001,145322.17672388747,53262.112091357296,356672.24527701293,204966.14428641318
2020-05-01,50641125.42534574,66582.33283083426,66419.18509080117,162370.6929883715,59480.81982249263,399104.54883502156,228953.02581920577
2020-05-02,50567011.4583114,74296.09370316513,74113.96703434328,181360.63673119814,66400.20616201242,446514.81125420734,255656.73043436327
2020-05-03,50484350.69977397,82863.98512138253,82660.75853743251,202498.4094199638,74092.86711921511,499469.9056846568,285362.39454134635
2020-05-04,50392206.61550688,92370.74712094136,92144.08426709086,226008.66538399877,82637.32226753203,558596.9719881539,318379.4125049401
2020-05-05,50289552.223808624,102907.05897130533,102654.3916982546,252134.97086881072,92118.07984789064,624588.7463512325,355042.02984011604
2020-05-06,50175264.4108954,114569.30079524804,114287.8129132251,281140.20497523516,102625.5710892824,698209.0833340904,395709.50577048317
2020-05-07,50048118.70596004,127459.09325048047,127145.70493535337,313306.605800601,114255.91248012094,780298.5949888455,440765.6990510815
2020-05-08,49906784.79529638,141682.55720514106,141333.91066366673,348935.3440480027,127110.44670900614,871780.3034504501,490617.90125314373
2020-05-09,49749823.12172849,157349.22640776308,156961.67356789048,388345.4828370095,141295.00436526845,973665.1690267117,545694.7092447726
2020-05-10,49575682.99106599,174570.5374870918,174140.13066250438,431872.1568811709,156918.81958317567,1087057.314565726,606442.6943682627
2020-05-11,49382702.6903446,193457.81403632896,192980.30072138185,479863.7774536989,174093.02417214468,1213158.7181653427,673321.5914900278
2020-05-12,49169112.210961126,214119.6562045658,213590.47938347858,532678.0430675892,192928.63721524173,1353273.0897666942,746797.699272155
2020-05-13,48933039.25964777,236658.64571689663,236072.95131335422,590676.5117203423,213533.9618010234,1508808.5829149645,827335.157437239
2020-05-14,48672519.325676985,261167.28063107436,260519.9339707851,654217.4720101116,236011.29905660736,1681278.9216818027,915384.7526411859
2020-05-15,48385510.6453125,287723.0669713222,287008.6803644808,723646.8416755674,260452.89402423304,1872302.44604058,1011369.9086468896
2020-05-16,48069914.95287804,316382.71868455724,315595.6924344583,799286.8287111006,286936.0407212232,2083598.49972627,1115669.5473956577
2020-05-17,47723604.917102754,347175.45649842714,346310.035775287,881422.119119554,315517.2979614171,2316980.507279234,1228597.5756179811
2020-05-18,47344459.11342631,380095.4536316245,379145.8036764418,970283.414860805,346225.8065432444,2574345.0180812273,1350378.8684924296
