,S,E,E_delta,I,I_delta,R,E+I
2020-08-07,646762980.9565433,2236618.5705187228,830896.1595942844,2264587.3636319293,1050947.077972172,788059587.1093068,4501205.934150652
2020-08-08,646006998.5339597,2035790.2532576239,755982.4225835529,2062447.6027415725,956810.7398446518,789218537.6100419,4098237.8559991964
2020-08-09,645319300.7719215,1852590.3110278551,687697.7620382432,1877844.1060739942,870897.7042680118,790274038.8109775,3730434.4171018493
2020-08-10,644693823.3260483,1685541.7851112594,625477.4458732631,1709343.622454175,792525.9717898588,791235065.2663871,3394885.4075654345
2020-08-11,644125022.3284261,1533279.0735657346,568800.9976220811,1555614.5640801154,721063.7091676061,792109858.0339288,3088893.63764585
2020-08-12,643607832.9047807,1394541.776354815,517189.42364542605,1415422.6158382306,655926.7208563455,792905976.703027,2809964.3921930455
2020-08-13,643137630.4245434,1268168.4405965246,470202.48023740156,1287625.9586313418,596575.8159956922,793630349.1762296,2555794.3992278664
2020-08-14,642710194.4129175,1153090.31955414,427436.011625925,1171170.261528166,542514.1326683095,794289319.0060011,2324260.581082306
2020-08-15,642321675.0312358,1048325.2331986832,388519.3816816769,1065083.5669234905,493284.46803713375,794888690.1686429,2113408.8001221735
2020-08-16,641968562.015762,952971.5967382101,353113.0154738436,968471.166914799,448466.6519343168,795433769.220586,1921442.7636530092
2020-08-17,641647655.9543477,866202.6658471324,320906.0614141841,880510.5472456077,407674.9923052618,795929404.8325604,1746713.2130927402
2020-08-18,641356041.7739357,787261.0329036687,291614.1804120467,800446.4569396697,370555.8133555105,796380024.7362219,1587707.4898433383
2020-08-19,641091064.3088896,715453.3968724764,264977.4650460674,727586.1466807155,336785.10107725963,796789670.1475581,1443039.543553192
2020-08-20,640850305.8197985,650145.6201240951,240758.48909110873,661294.8066422436,306066.26583949,797162027.7534361,1311440.4267663388
2020-08-21,640631565.3341076,590758.0780872003,218740.48569088354,600991.2244442608,278128.02772777836,797500459.3633618,1191749.3025314612
2020-08-22,640432839.6831814,536761.3018574002,198725.65092626432,546143.6758543024,252722.42715606434,797808029.3391079,1082904.9777117027
2020-08-23,640252306.1147791,487671.90945635445,180533.56840225603,496266.0544458075,229622.9608033018,798087529.9213197,983937.9639021619
2020-08-24,640088306.3650954,443048.8181072383,163999.74968370737,450914.2414050793,208622.84103282355,798341504.5753933,893963.0595123176
2020-08-25,639939332.0802107,402489.7274633198,148974.284884735,409682.712802659,189533.37552865347,798572269.4795244,812172.4402659788
2020-08-26,639804011.4828063,365627.86202391586,135320.5974043774,372201.3787136365,172182.4628437813,798781933.2764572,737829.2407375523
2020-08-27,639681097.1861508,332128.95985237637,122914.29665555696,338132.6464119587,156413.19882709644,798972415.2075859,670261.6062643351
2020-08-28,639569455.0635324,301688.49405413686,111642.12261847271,307168.69833051594,142082.5884167122,799145461.7440841,608857.1923846528
2020-08-29,639468054.0874,274029.1131799834,101400.97613236599,279028.9744493046,129060.35700651944,799302661.8249718,553058.087629288
2020-08-30,639375957.0584037,248898.28670870274,92097.0289962276,253457.8481460404,117227.85546750824,799445460.8067425,502356.13485474314
2020-08-31,639292312.1502445,226066.1419672636,83644.90815926534,230222.4842323346,106477.0529007045,799575173.223557,456288.6261995982
2020-09-01,639216345.2017149,205323.4792110652,75966.94852962674,209110.8678338352,96709.61128582514,799692994.4512414,414434.3470449004
2020-09-02,639147352.6925128,186479.9520675079,68992.5092020833,189929.99289702578,87836.0363456406,799800011.3625238,376409.9449645337
2020-09-03,639084695.3443208,169362.40110777091,62657.34819194375,172504.19937170658,79774.89915168073,799897212.0552008,341866.6004794775
2020-09-04,639027792.2932653,153813.32892602633,56903.05105543768,156673.6484884722,72452.12323718227,799985494.7293212,310486.9774144985
2020-09-05,638976115.7841953,139689.50575010275,51676.509070065025,142292.9259941024,65800.3322459886,800065675.7840616,281982.4317442052
2020-09-06,638929186.341258,126860.69526546364,46929.44293730738,129229.76370019314,59758.253421946494,800138497.1997774,256090.45896565678
2020-09-07,638886568.3730068,115208.49099188352,42617.96825118972,117363.87022219054,54270.17252476984,800204633.2657801,232572.36121407407
2020-09-08,638847866.1737598,104625.25419924958,38702.19924698747,106585.86232204708,49285.4360396214,800264696.7097199,211211.11652129667
2020-09-09,638812720.2861567,95013.14497795796,35145.88760317441,96796.28880623874,44757.996824466034,800319244.2800602,191809.43378419668
2020-09-10,638780804.1928413,86283.23868500425,31916.093315393955,87904.73946290274,40645.99960834766,800368781.8290118,174187.978147907
2020-09-11,638751821.3079481,78354.72056535518,28982.88489317882,79829.032040688,36911.40301282789,800413768.9394468,158183.75260604318
2020-09-12,638725502.2416,71154.15189713982,26319.06634808115,72494.47077269241,33519.63501629652,800454623.1357311,143648.62266983223
2020-09-13,638701602.3129542,64614.801527268966,23899.92864583165,65833.17042819542,30439.2790157025,800491723.7150913,130447.97195546438
2020-09-14,638679899.2894689,58676.037150747565,21703.023485359376,59783.44033054601,27641.787861880774,800525415.2330508,118459.47748129358
2020-09-15,638660191.3320245,53282.77114227899,19707.957444370084,54289.2232102167,25101.223452838665,800556010.673624,107571.99435249569
2020-09-16,638642295.1273292,48384.9561733337,17896.20469520936,49299.58416707952,22794.019664154646,800583794.3323313,97684.54034041322
2020-09-17,638626044.1906828,43937.12624257465,16250.9366465128,44768.24539534396,20698.766577271846,800609024.4376804,88705.37163791861
2020-09-18,638611287.3236765,39897.979113551184,14756.867006303948,40653.16267868235,18796.01413532742,800631935.5345323,80551.14179223354
2020-09-19,638597887.212785,36229.99649221496,13400.110891403308,36916.13999252286,17068.09351273953,800652740.6507312,73146.13648473783
2020-09-20,638585719.1560581,32899.098589501715,12168.056726929157,33522.478856208945,15498.954629642403,800671633.2664971,66421.57744571066
2020-09-21,638574669.9062691,29874.33000244569,11049.249788970765,30440.659360751146,14074.01837602679,800688789.1043686,60314.98936319684
2020-09-22,638564636.6199253,27127.574112554656,10033.286343852038,27642.050059379315,12780.042233743074,800704367.7559037,54769.624171933974
2020-09-23,638555525.9024959,24633.293443965566,9110.717429412156,25100.64414924325,11604.998098001246,800718514.1599119,49733.937593208815
2020-09-24,638547252.9410878,22368.29364768998,8272.961408018997,22792.819594633947,10537.961204294581,800731359.9456707,45161.11324232393
2020-09-25,638539740.7165897,20311.50898346171,7512.224498181132,20697.121046231812,9569.009162409402,800743024.6533816,41008.63002969352
2020-09-26,638532919.2880275,18443.807358678296,6821.428562184513,18794.06159833692,8689.130186967928,800753616.8430165,37237.86895701522
2020-09-27,638526725.1425358,16747.81315597908,6194.145491668261,17065.942597970563,7890.1396943674745,800763235.1017113,33813.75575394965
2020-09-28,638521100.6049439,15207.746238353284,5624.537591955777,15496.689877282979,7164.604509581575,800771968.9589416,30704.436115636265
2020-09-29,638515993.3015242,13809.275664477202,5107.3034197261595,14071.704924933896,6505.773993602241,800779899.7178875,27880.980589411098
2020-09-30,638511355.6729465,12539.386778324577,4637.628577669029,12777.729644049901,5907.517463821653,800787101.2106322,25317.116422374478
2020-10-01,638507144.531932,11386.260456990032,4211.141014505566,11602.723464966737,5364.26733584011,800793640.4841471,22988.98392195677
2020-10-02,638503320.6615125,10339.163410055486,3823.870419543144,10535.751691137593,4870.96746647769,800799578.4233874,20874.91510119308
2020-10-03,638499848.4501745,9388.348523588129,3472.2113380961,9566.88405717459,4423.026224563457,800804970.317246,18955.23258076272
2020-10-04,638496695.5605065,8524.964332797017,3152.889667960972,8687.102569775605,4016.2738587520844,800809866.3725921,17212.066902572624
2020-10-05,638493832.6282785,7740.972790242312,2862.9322279660055,7888.217786003689,3646.9237705207106,800814312.1811464,15629.190576246001
2020-10-06,638491232.9891608,7029.074571978153,2599.6391176845873,7162.792759708298,3311.5373359487467,800818349.1435087,14191.867331686452
2020-10-07,638488872.4305478,6382.641232753362,2360.558612951413,6504.073956433043,3006.991952176204,800822014.8542641,12886.715189186405
2020-10-08,638486728.9661827,5795.653583979164,2143.4643650697976,5905.928500521501,2730.4520138439952,800825343.451734,11701.582084500664
2020-10-09,638484782.63149,5262.645725137387,1946.3346927513269,5362.787175843608,2479.3425515931044,800828365.9356102,10625.432900980995
2020-10-10,638483015.297715,4778.654211139469,1767.3337750705637,4869.592654110296,2251.325289068481,800831110.455421,9648.246865249766
2020-10-11,638481410.5031438,4339.171885308039,1604.7945712175394,4421.752472573498,2044.2768970489694,800833602.5724995,8760.924357881537
2020-10-12,638479953.2998351,3940.1059505526737,1457.2033087445704,4015.096326435768,1856.2692434999358,800835865.4978892,7955.202276988442
2020-10-13,638478630.1144387,3577.7398903283747,1323.1853964732481,3645.8372808972254,1685.551456697547,800837920.3083915,7223.5771712256
2020-10-14,638477428.6218072,3248.698886445413,1201.4926313818535,3310.5365437942537,1530.5336352648153,800839786.1427639,6559.235430239667
2020-10-15,638476337.6302265,2949.9184130587455,1090.9915807510324,3006.0714725518374,1389.7720541377,800841480.3798892,5955.989885610583
2020-10-16,638475346.9771948,2678.6157154929083,990.653031714142,2729.6065189698656,1261.955729279979,800843018.8005722,5408.2222344627735
2020-10-17,638474447.4347845,2432.2639092176437,899.5424102365295,2478.566842458383,1145.8942165117942,800844415.7344651,4910.830751676027
2020-10-18,638473630.623704,2208.568458520839,816.8110805246744,2250.6143469698573,1040.5065312214788,800845684.1934918,4459.182805490696
2020-10-19,638472888.9352599,2005.4458164477953,741.6884440232284,2043.6259192691186,944.8110860962722,800846835.9930056,4049.071735716914
2020-10-20,638472215.4604954,1821.0040275890392,673.4747645698222,1855.6736665353833,857.9165534285785,800847881.8618118,3676.6776941244225
2020-10-21,638471603.9258423,1653.5251134848818,611.5346530117891,1685.0069697895813,779.0135671159464,800848831.5420756,3338.532083274463
2020-10-22,638471048.6346916,1501.4490769393096,555.2911507072165,1530.036186451708,707.3671872527885,800849693.8800462,3031.4852633910177
2020-10-23,638470544.4143347,1363.3593765495327,504.2203568911073,1389.3178506098,642.3100572808843,800850476.9084394,2752.6772271593327
2020-10-24,638470086.5677847,1237.9697363979103,457.8465499368663,1261.5412334635234,583.2361900884887,800851187.9212466,2499.5109698614338
2020-10-25,638469670.8300276,1124.112168245027,415.7377571302561,1145.5161390179387,529.5953252831393,800851833.5416664,2269.628307262966
2020-10-26,638469293.3282958,1020.7260948201218,377.50173173959024,1040.1618215620535,480.8878051644955,800852419.783789,2060.8879163821753
2020-10-27,638468950.5459958,926.8484730313505,342.7822999506236,944.4969218772865,436.659921739395,800852952.1086105,1871.345394908637
2020-10-28,638468639.2899522,841.6048252075786,311.2560436722792,857.6303285783878,396.49969149605107,800853435.4748954,1699.2351537859663
2020-10-29,638468356.6606638,764.2010949211208,282.6292883417184,778.7528795806381,360.0330186281762,800853874.385363,1542.953974501759
2020-10-30,638468100.0252961,693.9162516048982,256.6353676931985,707.1298264912392,326.92021100942105,800854272.9286271,1401.0460780961375
2020-10-31,638467866.9931561,630.0955751386034,233.0321400308542,642.0939918116337,296.85281649714904,800854634.8172783,1272.1895669502371
2020-11-01,638467655.3934232,572.1445579009498,211.59973288483445,583.0395552763798,269.55075012248795,800854963.422465,1155.1841131773297
2020-11-02,638467463.2549281,519.5233675274084,192.13849505477748,529.4164115025735,244.75968542831896,800855261.8052942,1048.9397790299818
2020-11-03,638467288.7877911,471.7418188281096,174.46713697409217,480.7250464356813,222.24868567339092,800855532.7453449,952.4668652637909
2020-11-04,638467130.366749,428.354808057108,158.4210420808098,436.5118849021216,201.8080528518114,800855778.7665592,864.8666929592296
2020-11-05,638466986.5160155,388.9581670258335,143.85073347213967,396.365065960623,183.2473745034142,800856002.1607527,785.3232329864566
2020-11-06,638466855.8955339,353.1848984601676,130.6204815650482,359.91060672387056,166.39375013071415,800856205.008962,713.0955051840381
2020-11-07,638466737.2884941,320.70175754839624,118.60703979760964,326.8089189360703,151.09018070938097,800856389.2008306,647.5106764844666
2020-11-08,638466629.5899975,291.2061478492212,107.69849659772275,296.7516458743107,137.19410629689776,800856556.45221,587.957793723532
2020-11-09,638466531.7967646,264.42330265495673,97.79323292812357,269.45879012240874,124.5760781223881,800856708.3211439,533.8820927773654
2020-11-10,638466442.9977889,240.1037255621593,88.79897569950022,244.67610547294672,113.11855279229763,800856846.2223814,484.779831035106
2020-11-11,638466362.3658507,218.0208664149127,80.63193823606689,222.172728671547,102.7147973833135,800856971.4405556,440.1935950864597
2020-11-12,638466289.1498109,197.96901097722488,73.21603978847247,201.73902894992108,93.26789522616028,800857085.1421505,399.70803992714593
2020-11-13,638466222.6676141,179.761364680861,66.4821968249431,183.1846553215904,84.68984312130699,800857188.3863673,362.9460200024514
2020-11-14,638466162.2999346,163.22831260191506,60.36767949992525,166.33676345524424,76.90073157887117,800857282.1349908,329.56507605715933
2020-11-15,638466107.4844073,148.21583946032163,54.81552730642712,151.03840561257687,69.82800044802055,800857367.2613491,299.25424507289847
2020-11-16,638466057.7103888,134.58409492657617,49.77401846939211,137.14706865566887,63.40576300313757,800857444.558449,271.731163582245
2020-11-17,638466012.5142007,122.20609087303029,45.19618813790819,124.53334650766088,57.57419219145406,800857514.7463634,246.7394373806912
2020-11-18,638465971.4748098,110.96651843583737,41.03939088851558,113.07973470242467,52.27896332570849,800857578.4789386,224.04625313826205
2020-11-19,638465934.2099063,100.76067386937567,37.26490346455128,102.67953579581373,47.47074803101299,800857636.3498855,203.4402096651894
2020-11-20,638465900.3723422,91.49348318815143,33.83756405120366,93.23586544344188,43.104754732427885,800857688.8983105,184.72934863159333
2020-11-21,638465869.6468976,83.0786165112086,30.72544472622878,84.66074988739926,39.14031140317162,800857736.6137375,167.73936639860784
2020-11-22,638465841.7473435,75.4376838595069,27.899554035272363,76.87430644559154,35.54048668697405,800857779.9406676,152.31199030509845
2020-11-23,638465816.4137766,68.49950491535282,25.333566921320703,69.80399937039849,32.2717458654748,800857819.2827206,138.3035042857513
2020-11-24,638465793.4101971,62.19944594183457,23.003579492584013,63.38396414528854,29.303638466102257,800857855.0063943,125.5834100871231
2020-11-25,638465772.5223109,56.47881768574109,20.88788634446791,57.55439392542631,26.60851460056138,800857887.4444791,114.0332116111674
2020-11-26,638465753.5555325,51.284328655452356,18.96677836136676,52.2609824071035,24.161267391655493,800857916.899158,103.54531106255585
2020-11-27,638465736.3331734,46.567588681067434,17.22235911477239,47.45441793639809,21.939099089157313,800857943.6448215,94.02200661746552
2020-11-28,638465720.6947953,42.28465813238623,15.63837814740993,43.08992414471387,19.92130869609114,800857967.930624,85.3745822771001
2020-11-29,638465706.4947157,38.395638595642396,14.200079590401218,39.12684283221462,18.08909912714505,800857989.9828044,77.52248142785702
2020-11-30,638465693.600651,34.864301196058534,12.89406470328084,35.52825521368062,16.425402102864698,800858010.0067941,70.39255640973916
2020-12-01,638465681.892484,31.657749103955805,11.708167056379946,32.2606379986417,14.914719148482675,800858028.1891304,63.91838710259751
2020-12-02,638465671.2611448,28.74611108056412,10.631339192856352,29.293551102108825,13.542977216248037,800858044.6991946,58.03966218267294
2020-12-03,638465661.6075951,26.102263208811195,9.653549714583024,26.599354076856383,12.297397586335947,800858059.6907891,52.70161728566758
2020-12-04,638465652.8419052,23.70157621691126,8.765689833206288,24.152948625742606,11.166376825106223,800858073.3035713,47.854524842653866
2020-12-05,638465644.8824167,21.521686040972558,7.959488515854837,21.931544795488577,10.13937869179354,800858085.6643538,43.45323083646113
2020-12-06,638465637.6549813,19.54228548931684,7.227435435041591,19.91444867392788,9.206835986697309,800858096.888286,39.45673416324472
2020-12-07,638465631.0922703,17.74493506776995,6.562711004998495,18.08286961304467,8.360061426545382,800858107.0799265,35.82780468081462
2020-12-08,638465625.1331474,16.112891203671246,5.959122852696713,16.419745182002426,7.591166716795418,800858116.3342177,32.53263638567367
2020-12-09,638465619.7220992,14.630950268423206,5.411048131745853,14.909582219523141,6.892989066993894,800858124.7373697,29.540532487946347
2020-12-10,638465614.8087181,13.28530694557081,4.913381141794527,13.538312504945537,6.259024464646923,800858132.3676639,26.823619450516347
2020-12-11,638465610.3472323,12.063425625033695,4.461485765477379,12.293161703467375,5.683367086014495,800858139.2961818,24.35658732850107
2020-12-12,638465606.2960801,10.953923625457637,4.051152279831303,11.16253036472996,5.16065427940736,800858145.5874674,22.116453990187598
2020-12-13,638465602.617522,9.946465156835634,3.6785581398537053,10.135885866183706,4.6860166084757084,800858151.3001286,20.082351023019342
2020-12-14,638465599.2772896,9.031665035599097,3.3402323688781155,9.203664294628261,4.255032490114652,800858156.4873827,18.23532933022736
2020-12-15,638465596.2442664,8.201001255228423,3.0330232240417336,8.357181351898802,3.863687004412408,800858161.1975526,16.558182607127225
2020-12-16,638465593.4901975,7.446735597925619,2.754068835628716,7.58855145473377,3.5083344929315206,800858165.474517,15.035287052659388
2020-12-17,638465590.989427,6.76184154779822,2.500770546776238,6.890614275191867,3.1856645969036372,800858169.3581188,13.652455822990087
2020-12-18,638465588.7186582,6.139938834021092,2.2707687051857515,6.256868037298393,2.892671418962879,800858172.8845364,12.396806871319484
2020-12-19,638465586.6567376,5.5752339942045595,2.0619206813236852,5.681408948538598,2.626625521140218,800858176.086621,11.256642942743158
2020-12-20,638465584.7844566,5.062466404278823,1.8722809083368617,5.158876201965033,2.3850484982625977,800858178.9942023,10.221342606243857
2020-12-21,638465583.0843738,4.596859272128396,1.7000827577414024,4.6844020365790815,2.16568988989183,800858181.6343663,9.281261308707478
2020-12-22,638465581.5406518,4.174075138450437,1.5437220820452013,4.2535663907675,1.9665062157231603,800858184.0317081,8.427641529217937
2020-12-23,638465580.1389096,3.7901754702983927,1.40174227099258,3.862355726361682,1.7856419391446243,800858186.2085607,7.652531196660075
2020-12-24,638465578.8660889,3.4415839708981433,1.272820682220058,3.507125639739101,1.6214121816203075,800858188.185203,6.948709610637245
2020-12-25,638465577.7103325,3.1250532639432396,1.1557563199156808,3.1845669116649677,1.4722870268705845,800858189.9800487,6.309620175608208
2020-12-26,638465576.6608739,2.8376346420111838,1.0494586467003004,2.891674679606016,1.3368772686323562,800858191.6098181,5.729309321617199
2020-12-27,638465575.7079364,2.576650597286913,0.9529374245058834,2.625720445336114,1.2139214692301539,800858193.0896938,5.202371042623027
2020-12-28,638465574.8426429,2.3396698786986363,0.865293489811719,2.3842266570658603,1.1022742083999957,800858194.4334618,4.723896535764497
2020-12-29,638465574.0569326,2.1244848431063112,0.7857103773035367,2.1649436293116633,1.0008954128958616,800858195.6536403,4.289428472417974
2020-12-30,638465573.3434858,1.9290908895536543,0.7134467139241681,1.9658285854973143,0.9088406674768252,800858196.761596,3.8949194750509686
2020-12-31,638465572.6956565,1.751667784999673,0.6478293124611076,1.7850266280556863,0.825252417015089,800858197.7676504,3.5366944130553595
2021-01-01,638465572.1074096,1.5905627075660966,0.588246900332965,1.6208534587541088,0.7493519777665414,800858198.6811755,3.2114161663202054
2021-01-02,638465571.5732652,1.4442748493368802,0.5341444251541204,1.471779688271439,0.6804322833833368,800858199.5106815,2.916054537608319
2021-01-03,638465571.0882473,1.3114414352742285,0.48501788402996393,1.3364165888597879,0.6178512980926156,800858200.2638959,2.6478580241340164
