,S,E,E_delta,I,I_delta,R,E+I
2020-05-04,1439281252.2422442,5834.607538011602,2712.5527573542895,4295.079899343922,2334.112569808935,32392.07031892874,10129.687437355524
2020-05-05,1439278351.5497272,6239.293257596961,2900.692516959543,4592.98867675116,2496.006797374184,34590.16833889569,10832.28193434812
2020-05-06,1439275249.670054,6672.044239577039,3101.8796732099627,4911.558227593581,2669.128691229885,36940.72747928315,11583.60246717062
2020-05-07,1439271932.6512525,7134.806321014497,3317.0188015117205,5252.221098884046,2854.256720074262,39454.32132806695,12387.027419898543
2020-05-08,1439268385.5740976,7629.660175638817,3547.077154851556,5616.509117709618,3052.223300227236,42142.25660946862,13246.169293348436
2020-05-09,1439264592.4850962,8158.83064683175,3793.089001442452,6006.060264793667,3263.9185302495202,45016.62399263409,14164.890911625416
2020-05-10,1439260536.3248343,8724.696725104035,4056.1602618047996,6422.626022957025,3490.2941835325146,48090.35241800325,15147.32274806106
2020-05-11,1439256198.8513684,9329.802214351927,4337.473465845232,6868.079233147695,3732.3679765973407,51377.26718440992,16197.881447499622
2020-05-12,1439251560.5583165,9976.86713419427,4638.293051891696,7344.42249293563,3991.2281320493535,54892.15205667134,17321.2896271299
2020-05-13,1439246600.5872853,10668.799908903467,4959.971031132276,7853.7971347450475,4268.0382564230795,58650.815671284996,18522.597043648515
2020-05-14,1439241296.6342428,11408.71039686925,5303.953042492641,8398.492823631019,4564.042554526857,62670.16253692588,19807.20322050027
2020-05-15,1439235624.8494182,12199.923818186204,5671.784824678849,8980.957817109866,4880.571403361895,66968.26894680894,21180.88163529607
2020-05-16,1439229559.7302842,13045.995641848462,6065.119133915026,9603.809932434753,5219.047310252768,71564.46414173681,22649.805574283215
2020-05-17,1439223074.0071464,13950.72749818286,6485.7231378259685,10269.84826978009,5580.99128149157,76479.41708588305,24220.57576796295
2020-05-18,1439216138.5208285,14918.18418657062,6935.486317960099,10982.065743072682,5968.02962957234,81735.2292421628,25900.2499296433
2020-05-19,1439208722.0919127,15952.711853213812,7416.42891562593,11743.662473696577,6381.901248982736,87355.53376052163,27696.374326910387
2020-05-20,1439200791.3809547,17058.957418713617,7930.710958032983,12558.060106015182,6824.4653925331795,93365.6015207362,29617.0175247288
2020-05-21,1439192310.7390506,18241.889340560556,8480.64190419422,13428.91710761247,7297.70998234728,99792.4545014862,31670.806448173025
2020-05-22,1439183242.0480978,19506.81980131169,9068.690952669978,14360.145121369005,7803.760491918845,106664.9869796485,33866.964922680694
2020-05-23,1439173544.550042,20859.42841926519,9697.498056021903,15355.926440973584,8344.889438068403,114014.09509811233,36215.354860238775
2020-05-24,1439163174.6643522,22305.787584859776,10369.885689808701,16420.73268624294,8923.526524214116,121872.8153770571,38726.520271102716
2020-05-25,1439152085.7929251,23852.389532845773,11088.8714271031,17559.344759696745,9542.269479117102,130276.47278272039,41411.73429254252
2020-05-26,1439140228.1115522,25506.17526751828,11857.68137285099,18776.87417123015,10203.895638178485,139262.83900936547,44283.04943874843
2020-05-27,1439127548.3470364,27274.565465993404,12679.764515939343,20078.785823458726,10911.374317464219,148872.30167460113,47353.35128945213
2020-05-28,1439113989.5389757,29165.493492668793,13558.808060599162,21470.922356399737,11667.880033923775,159148.0451755839,50636.41584906853
2020-05-29,1439099490.785173,31187.440666663377,14498.753802754176,22959.530156617067,12476.806628759592,170136.24400412614,54146.97082328044
2020-05-30,1439083986.9695518,33349.473933202185,15503.81562114507,24551.287142815094,13341.782354606257,181886.26937253439,57900.76107601728
2020-05-31,1439067408.4713943,35661.28609962442,16578.49815752382,26253.332447138026,14266.685991101584,194450.91005931303,61914.618546762445
2020-06-01,1439049680.8546293,38133.23880697058,17727.616764932867,28073.298119136394,15255.664057586706,207886.60844490136,66206.53692610697
2020-06-02,1439030724.5358212,40776.40841897164,18956.318808069973,30019.342987520642,16313.149196068913,222253.71277258603,70795.75140649229
2020-06-03,1439010454.4294162,43602.63502174271,20270.106405001003,32100.188823454144,17443.879802229934,237616.74673888247,75702.82384519685
2020-06-04,1438988779.568711,46624.57473959844,21674.860705028917,34325.158958263055,18652.920987173184,254044.69759124675,80949.73369786149
2020-06-05,1438965602.7009077,49855.755585178704,23176.86780336635,36704.219518078346,19945.686957786085,271611.3239892175,86559.97510325705
2020-06-06,1438940819.8545084,53310.637075519604,24782.846399398088,39248.02344809438,21327.964909057187,290395.48496825865,92558.66052361397
2020-06-07,1438914319.8771966,57004.6738598455,26499.97731176579,41967.957509845364,22805.9405274399,310481.4914339476,98972.63136969086
2020-06-08,1438885983.9422262,60954.383619704466,28335.934970263155,44876.19244618288,24386.225210404187,331959.48170801427,105830.57606588735
2020-06-09,1438855685.0212145,65177.41951763544,30298.921011599683,47985.736520496794,26075.88511366871,354925.82274736906,113163.15603813223
2020-06-10,1438823287.321101,69692.6474868434,32397.700113472925,51310.492649171145,27882.472144264964,379483.53876295965,121003.14013601455
2020-06-11,1438788645.6828918,74520.2286713724,34641.63820908188,54865.319359312474,29814.05702455288,405742.7690773712,129385.54803068488
2020-06-12,1438751604.9396596,79681.70734399557,37040.74323220874,58666.09581743559,31879.264559585572,433821.2571788337,138347.80316143116
2020-06-13,1438711999.2311084,85200.10464747308,39605.70855128298,62729.79118903951,34087.31124780546,463844.87305503525,147929.8958365126
2020-06-14,1438669651.271849,91100.01852393762,42347.9592594035,67074.53860384756,36448.04538293896,495948.17102316616,158174.55712778517
2020-06-15,1438624371.5703528,97407.73021691476,45279.701496108646,71719.71401690571,38971.98980313151,530274.9854132396,169127.44423382048
2020-06-16,1438575957.595367,104151.31775082278,48413.97498572064,76686.02027171038,41670.38745181262,566979.0666102475,180837.33802253316
2020-06-17,1438524192.8863807,111360.77681365341,51764.708986311474,81995.5766880367,44555.24992348084,606224.760117402,193356.35350169012
2020-06-18,1438468846.104528,119068.14948982562,55346.78185269318,87672.0145141173,47639.409176520974,648187.7314678424,206740.16400394292
2020-06-19,1438409670.0201018,127307.66131181872,59176.08442626675,93740.57860021845,50936.57260427364,693055.7399860149,221048.23991203716
2020-06-20,1438346400.4326277,136115.86712099088,63269.587473996326,100228.23566840112,54461.38166482418,741029.4645826564,236344.102789392
2020-06-21,1438278755.0192196,145531.80624980773,67645.41340811994,107163.78957124142,58229.47427930308,792323.3849591191,252695.59582104915
2020-06-22,1438206432.1066923,155597.16755934025,72322.91252735713,114578.00395040054,62257.55121782461,847166.7217977847,270175.17150974076
2020-06-23,1438129109.362663,166356.46488709358,77322.7440291981,122503.73272403418,66563.44670144477,905804.4397255958,288860.19761112775
2020-06-24,1438046442.4006119,177857.22348071018,82666.96205120719,130976.05884993845,71166.20345759059,968498.3170572821,308833.2823306486
2020-06-25,1437958063.2936049,190150.17801250046,88379.10700696458,140032.44182883383,76086.15247517428,1035528.086553561,330182.6198413343
2020-06-26,1437863578.9911158,203289.48278768238,94484.30248909132,149712.87442903867,81344.9977139094,1107192.6516672657,353002.35721672105
2020-06-27,1437762569.6330984,217332.93477517535,101009.35801750855,160060.0491296795,86965.90603001557,1183811.3829966404,377392.98390485486
2020-06-28,1437654586.755183,232342.21010322712,107982.87791537958,171119.53479417603,92973.60258732783,1265725.4999194718,403461.7448974032
2020-06-29,1437539151.3785853,248383.11467239537,115435.37659774131,182939.96409860824,99394.47202857306,1353299.5426436127,431323.07877100364
2020-06-30,1437415751.978027,265525.8495446923,123399.4005582551,195573.232250239,106256.66568595817,1446922.94017794,461099.0817949313
2020-07-01,1437283842.3206897,283845.2917691408,131909.6573373521,209074.7075393615,113590.21511290364,1547011.6800017213,492919.9993085023
2020-07-02,1437142839.1689398,303421.2912995614,141003.15174979324,223503.45427211258,121427.15221937267,1654010.085488343,526924.745571674
2020-07-03,1436992119.8392992,324338.9846489262,150719.32964071594,238922.468632182,129801.63629135113,1768392.7074196246,563261.4532811082
2020-07-04,1436831019.6098733,346689.125904726,161100.22942592052,255398.92801457405,138750.08817012075,1890666.3362073533,602088.0539193
2020-07-05,1436658828.9682195,370568.43569994206,172190.64165367596,273004.454363742,148311.3318584599,2021372.141716645,643572.8900636841
2020-07-06,1436474790.6914186,396079.9686926283,184038.27680082046,291815.39203035086,158526.74380813417,2161087.9478581706,687895.3607229792
2020-07-07,1436278096.7499342,423333.50005176273,196693.94148438328,311913.10063431424,169440.41012524886,2310430.649379456,735246.600686077
2020-07-08,1436067885.026704,452445.9313756311,210211.7232302271,333384.2633850861,181099.29190635876,2470058.778535043,785830.1947607172
2020-07-09,1435843235.842813,483541.7163789616,224649.18389101815,356321.21126173803,193553.39888768765,2640675.2295460785,839862.9276406995
2020-07-10,1435603168.2810674,516753.30657338817,240067.5617457162,380822.2633931843,206855.97155128964,2823030.1489659217,897575.5699665725
2020-07-11,1435346636.2988272,552221.6170292882,256531.98224012513,406992.0839008,221063.67178422512,3017924.0002425313,959213.7009300882
2020-07-12,1435072524.621586,590096.5121418876,274111.6772410164,434942.0553691356,236236.7821284171,3226210.8109026127,1025038.5675110231
2020-07-13,1434779644.4090133,630537.3111265983,292880.2125729123,464790.6689926409,252439.41358820154,3448801.610867309,1095327.980119239
2020-07-14,1434466728.6855288,673713.312733202,312915.7234845177,496663.9313041345,269739.721877914,3686668.0704337293,1170377.2440373364
2020-07-15,1434132427.5279803,719804.3383905586,334301.15754852886,530695.7872206555,288210.13189117226,3940846.3464083807,1250500.125611214
2020-07-16,1433775303.003649,769001.2926672779,357124.5243313359,567028.558940389,307927.5700546166,4212441.144743264,1336029.8516076668
2020-07-17,1433393823.852674,821506.7395529388,381479.15097496647,605813.3999861999,328973.7040893055,4502630.007786758,1427320.1395391389
2020-07-18,1432986359.910065,877535.4926220594,407463.94260915805,647210.7634121019,351435.1895400375,4812667.833900894,1524746.2560341614
2020-07-19,1432551176.2638118,937315.2166315315,435183.646253095,691390.882863431,375403.9222436229,5143891.636693188,1628706.0994949625
2020-07-20,1432086427.1472416,1001087.0375134617,464749.11657024676,738534.2648037288,400977.2956883165,5497725.550441206,1739621.3023171904
2020-07-21,1431590149.5657399,1069106.1570504233,496277.5815017117,788832.189785036,428258.46196474996,5875686.087424649,1857938.3468354593
2020-07-22,1431060256.6603208,1141642.467749579,529892.9054191248,842487.220136543,457356.594719969,6279387.651793111,1984129.6878861221
2020-07-23,1430494530.8133178,1218981.162555928,565725.8470028951,899713.7108719447,488387.1521965461,6710548.313254256,2118694.8734278725
