,S,E,E_delta,I,I_delta,R,E+I
2020-06-28,0.003423166291281299,7.3578647240074e-05,6.800534413342276e-05,3782986.3623637767,7.378017739795759e-05,196217013.63413957,3782986.3624373553
2020-06-29,0.0033600333199647154,6.830068545638716e-05,6.313297131658351e-05,3581716.158307587,6.841093310027035e-05,196418283.83826417,3581716.1583758877
2020-06-30,0.0033013616827362686,6.346865961511284e-05,5.86716372284466e-05,3391154.3447016105,6.350366306972092e-05,196608845.65193364,3391154.344765079
2020-07-01,0.0032467816087468895,5.903772443594445e-05,5.4580073989378923e-05,3210731.191781122,5.901100916854731e-05,196789268.80491313,3210731.1918401597
2020-07-02,0.003195959757407552,5.4968300000645575e-05,5.0821851339337534e-05,3039907.28171353,5.489127577463641e-05,196960092.71503562,3039907.2817684985
2020-07-03,0.0031485950240353017,5.122537055177704e-05,4.73647333722504e-05,2878171.8958807625,5.110766282111894e-05,197121828.10091949,2878171.895931988
2020-07-04,0.0031044148939795555,4.7777886764337965e-05,4.418013005574598e-05,2725041.487964761,4.762761384318505e-05,197274958.50888312,2725041.4880125388
2020-07-05,0.0030631722656795477,4.4598254833836584e-05,4.1242628300007984e-05,2580058.2382710148,4.4422260230509365e-05,197419941.75862128,2580058.238315613
2020-07-06,0.0030246426756972903,4.166189861744322e-05,3.8529589982257286e-05,2442788.6849679397,4.146594619865065e-05,197557211.31196582,2442788.6850096015
2020-07-07,0.002988621869211632,3.894688342036978e-05,3.602080648565865e-05,2312822.42814987,3.873582168273209e-05,197687177.56882262,2312822.428188817
2020-07-08,0.0029549236681416166,3.643359194362069e-05,3.3698201070015294e-05,2189770.9028491485,3.6211492546764384e-05,197810229.09415954,2189770.9028855823
2020-07-09,0.002923378096308614,3.4104444485778544e-05,3.154557183300245e-05,2073266.2173289445,3.387471929084459e-05,197926733.77971363,2073266.2173630488
2020-07-10,0.0028938297271028797,3.1943656787256135e-05,2.954836920573456e-05,1962960.0531836047,3.1709156904256966e-05,198037039.9438907,1962960.0532155484
2020-07-11,0.002866136224199225,2.99370299736469e-05,2.7693502903654356e-05,1858522.6239581185,2.970012971726359e-05,198141477.37314588,1858522.6239880556
2020-07-12,0.002840167050137354,2.8071767937969016e-05,2.5969174061871204e-05,1759641.6891732493,2.783443609754909e-05,198240358.30795857,1759641.689201321
2020-07-13,0.002815802321183057,2.633631823384691e-05,2.4364728954296803e-05,1666021.6208085238,2.6100178658418908e-05,198333978.3763494,1666021.6208348603
2020-07-14,0.0027929317899297625,2.4720233160471135e-05,2.2870531253294807e-05,1577382.519452109,2.4486616326670583e-05,198422617.4777303,1577382.5194768293
2020-07-15,0.00277145393967844,2.321404822769724e-05,2.147785025132247e-05,1493459.377475097,2.2984035184096365e-05,198506540.6197303,1493459.3774983112
2020-07-16,0.002751275176823845,2.1809175613841988e-05,2.0178762854594932e-05,1414001.2867283092,2.1583635468450186e-05,198585998.71049866,1414001.2867501185
2020-07-17,0.0027323091093393757,2.0497810584194995e-05,1.8966067484469602e-05,1338770.6883928403,2.0277432514116596e-05,198661229.3088544,1338770.688413338
2020-07-18,0.0027144759010434925,1.92728491368645e-05,1.783320829588327e-05,1267542.6627415938,1.9058169743213767e-05,198732457.3345247,1267542.6627608666
2020-07-19,0.002697701692690845,1.81278153940204e-05,1.6774208352647227e-05,1200104.2566883815,1.7919242095491324e-05,198799895.74059582,1200104.2567065093
2020-07-20,0.0026819180820968637,1.7056797468833357e-05,1.5783610593981332e-05,1136253.847114136,1.6854628519168377e-05,198863746.15018693,1136253.8471311927
2020-07-21,0.002667061656505549,1.6054390717961802e-05,1.485642559131498e-05,1075800.538066748,1.5858832342186534e-05,198924199.45925018,1075800.5380828024
2020-07-22,0.0026530735712715315,1.5115647441683716e-05,1.3988085234017065e-05,1018563.5900323157,1.492682851029515e-05,198981436.40729955,1018563.5900474313
2020-07-23,0.0026398991696701345,1.423603222314236e-05,1.3174401601396816e-05,964371.8795714757,1.4054016819938173e-05,199035628.11777446,964371.8795857118
2020-07-24,0.0026274876392907323,1.3411382208346518e-05,1.2411530379402249e-05,913063.3877052714,1.323618039419809e-05,199086936.6096539,913063.3877186828
2020-07-25,0.002615791701024012,1.2637871722581004e-05,1.1695938266720507e-05,864484.715520966,1.2469448752486021e-05,199135515.28185067,864484.7155336038
2020-07-26,0.002604767327135239,1.1911980699274845e-05,1.1024373888772946e-05,818490.625549589,1.1750264912079104e-05,199181509.3718338,818490.625561501
2020-07-27,0.002594373485333909,1.1230466466252919e-05,1.039384180132997e-05,774943.6075440564,1.1075356034351898e-05,199225056.3898504,774943.6075552868
2020-07-28,0.0025845719061141476,1.0590338493425167e-05,9.801579219761365e-06,733713.4673596526,1.0441707192589117e-05,199266286.53004524,733713.4673702429
2020-07-29,0.0025753268709575085,9.988835756821611e-06,9.245035156639158e-06,694676.9377077394,9.846537893242714e-06,199305323.059707,694676.9377177282
2020-07-30,0.0025666050192668516,9.423406417699844e-06,8.721851690656845e-06,657717.3096189426,9.287281029778612e-06,199342282.68780506,657717.3096283659
2020-07-31,0.0025583751721422764,8.891689553275761e-06,8.229847124575316e-06,622724.0835139912,8.7615639889994e-06,199377275.91391876,622724.0835228829
2020-08-01,0.0025506081713223203,8.391498708335053e-06,7.767000819956081e-06,589592.6388390027,8.267191664896789e-06,199410407.35860202,589592.6388473941
2020-08-02,0.0025432767317998444,7.92080706531367e-06,7.331439522475933e-06,558223.9212775087,7.802131165497316e-06,199441776.0761713,558223.9212854295
2020-08-03,0.0025363553067856365,7.477734055016065e-06,6.921425014208034e-06,528524.146604069,7.364498024505639e-06,199471475.8508521,528524.1466115467
2020-08-04,0.0025298199638367465,7.060533251502116e-06,6.535342948890093e-06,500404.52029407315,6.952543752404042e-06,199499595.47716904,500404.5203011337
2020-08-05,0.0025236482710934522,6.667581413268151e-06,6.171692743294492e-06,473780.9720514369,6.5646445815284575e-06,199526219.02541825,473780.97205810447
2020-08-06,0.0025178191926807326,6.297368549057956e-06,5.829078412719712e-06,448573.9044605009,6.199291276929907e-06,199551426.09301537,448573.9044667983
2020-08-07,0.0025123129924290947,5.948488900793546e-06,5.506200251637772e-06,424707.9550106671,5.855079899902182e-06,199575292.04247105,424707.95501661557
2020-08-08,0.00250711114515718,5.619632748491745e-06,5.2018472719146016e-06,402111.77078228834,5.5307034242164025e-06,199597888.22670496,402111.770787908
2020-08-09,0.002502196254836191,5.309578952870475e-06,4.914890320988865e-06,380717.7951201822,5.224944116610135e-06,199619282.20237228,380717.7951254918
2020-08-10,0.0024975519790250535,5.017188160852606e-06,4.644275811137531e-06,360462.065656978,4.936666603155401e-06,199639537.93184042,360462.0656619952
2020-08-11,0.0024931629590264188,4.741396607521095e-06,4.3890199986348645e-06,341284.0230824402,4.6648115519663755e-06,199658715.97441962,341284.0230871816
2020-08-12,0.0024890147552680546,4.4812104554180166e-06,4.1482037583642155e-06,323126.33008703904,4.408389910467294e-06,199676873.66741943,323126.33009152027
2020-08-13,0.002485093787462666,4.235700618541922e-06,3.920967805388393e-06,305934.69993845647,4.1664776422644876e-06,199694065.2975722,305934.6999426922
2020-08-14,0.0024813872791424386,4.00399802409511e-06,3.7065083202277004e-06,289657.7341785169,3.938210914674513e-06,199710342.26333606,289657.7341825209
2020-08-15,0.002477883206203215,3.7852892700616914e-06,3.504072939223895e-06,274246.7689552989,3.7227816932573135e-06,199725753.228563,274246.7689590842
2020-08-16,0.0024745702491277546,3.5788126411424984e-06,3.3129570754602452e-06,259655.72953100095,3.519433704379438e-06,199740344.26799083,259655.72953457976
2020-08-17,0.002471437748588425,3.3838544495068223e-06,3.1325005393296403e-06,245840.99253057886,3.3274587309653164e-06,199754159.00499457,245840.9925339627
2020-08-18,0.002468475664157373,3.1997456703064204e-06,2.9620844310518087e-06,232761.2555193134,3.1461932102522106e-06,199767238.74200898,232761.25552251312
2020-08-19,0.0024656745358770855,3.0258588449890942e-06,2.801128280287816e-06,220377.4135193799,2.9750151056051423e-06,199779622.58401188,220377.41352240575
2020-08-20,0.0024630254484665566,2.861605228195057e-06,2.6490874105287434e-06,208652.44209623706,2.8133410273227806e-06,199791347.55543783,208652.44209909867
