,S,E,E_delta,I,I_delta,R,E+I
2020-04-19,56154865.84126014,1498339.1129597183,874369.7286924835,1571445.9987252147,575720.5941092015,1237177.0470548973,3069785.1116849333
2020-04-20,55071551.08326921,1862614.202504284,1083314.7579909335,1971919.1300585312,719039.6684463678,1555743.584167949,3834533.3325628154
2020-04-21,53738385.13372398,2301928.0947761564,1333165.949545226,2466019.971420346,893852.0572733537,1955494.800079488,4767948.066196502
2020-04-22,52111529.53943047,2824108.786212935,1626855.594293516,3070778.5911949463,1104674.9028567371,2455411.083161625,5894887.377407881
2020-04-23,50147038.15421778,3433335.380076878,1964491.385212692,3803529.2758983253,1355264.7913487495,3077925.1898069954,7236864.655975203
2020-04-24,47805507.46221977,4127238.8346872516,2341530.6919980105,4680097.786982941,1647627.2373876364,3848983.9161100155,8807336.621670194
2020-04-25,45058874.26954766,4893246.668504241,2746633.1926721027,5711964.775166027,1980625.3588551136,4797742.286782043,10605211.44367027
2020-04-26,41899262.94358733,5704632.261240875,3159611.325960334,6902250.089175515,2348225.7332237,5955682.705996254,12606882.35041639
2020-04-27,38348964.366412155,6517328.346261552,3550298.577175179,8240615.247701868,2737602.4921545032,7354920.039624404,14757943.59396342
2020-04-28,34469416.79425198,7269267.773697283,3879547.5721601797,9697670.115208397,3127608.1447244487,9025473.316842325,16966937.88890568
2020-04-29,30365777.81716605,7884449.535298588,4103638.977085928,11220197.105172828,3488457.215484624,10991403.542362519,19104646.640471414
2020-04-30,26183116.49538279,8283433.363310363,4182661.321783259,12729294.791289201,3783677.4937714837,13265983.35001763,21012728.154599562
2020-05-01,22091513.514787093,8399890.04515734,4091602.9805956953,14123934.11439778,3975146.29874872,15846490.32565777,22523824.15955512
2020-05-02,18261070.92149878,8199299.8096188335,3830442.593288312,15291736.017767025,4031032.828826818,18709721.25111534,23491035.827385858
2020-05-03,14832991.781544806,7692607.5980094895,3428079.1399539732,16126537.40944705,3934771.3515633172,21809691.210998632,23819145.00745654
2020-05-04,11896439.829707827,6937545.30249854,2936551.9518369786,16548949.16283772,3691614.247347928,25078893.70495589,23486494.46533626
2020-05-05,9479558.99279953,6025159.599546902,2416880.836908297,16523381.090536729,3329266.5398599356,28433728.317116816,22548540.69008363
2020-05-06,7556667.149999667,5056630.719679475,1922891.8427998624,16065150.409540355,2891420.7226672894,31783379.720780477,21121781.12921983
2020-05-07,6066335.607661717,4120329.9698443273,1490331.5423379506,15235024.697735423,2426632.292173098,35040137.724758506,19355354.66757975
2020-05-08,4931749.661469586,3277606.060222698,1134585.9461921307,14123861.220881991,1977309.85581376,38128611.0574257,17401467.281104688
2020-05-09,4076639.1026166417,2559822.5028798697,855110.5588529445,12833539.18873307,1572894.1161957728,40991827.205770396,15393361.691612938
2020-05-10,3434370.7675924916,1973654.6929538506,642268.3350241503,11460335.734501423,1228436.1449501694,43593466.80495221,13433990.427455274
2020-05-11,2951187.0136580016,1509699.0418134183,483183.75393449,10084213.969892668,947139.4050749224,45916727.97463589,11593913.011706086
2020-05-12,2585839.137258853,1150555.720532337,365347.8763991485,8764414.032846157,724491.1976802298,47961019.10936263,9914969.753378494
2020-05-13,2307616.672346047,876636.6864580006,278222.4649128055,7539816.763505405,552141.4989871419,49737757.877690524,8416453.449963406
2020-05-14,2094021.0912594239,669542.0867126231,213595.58108662316,6432020.875604949,420690.18083200057,51266243.94642298,7101562.962317572
2020-05-15,1928674.0983553715,513581.7628172397,165346.9929040523,5449416.623923805,321307.31679943576,52570155.51490356,5962998.386741044
2020-05-16,1799648.2674946825,396144.2548635617,129025.83086068899,4591163.8066768255,246463.33881436696,53674871.670964904,4987308.061540388
2020-05-17,1698215.5117070929,307470.89167560893,101432.75578758957,3850540.421489774,190106.11897554237,54605601.1751275,4158011.3131653825
