,S,E,E_delta,I,I_delta,R,E+I
2020-05-14,54685320.841340326,16101207.908423932,16099025.084687253,67401164.17463177,18030186.56647939,74371716.07560392,83502372.0830557
2020-05-15,41341362.46048701,13345907.436911961,13343958.380853318,69068443.44397117,16099258.852365289,88803695.6586298,82414350.88088313
2020-05-16,31003970.815993406,10339007.170601703,10337391.644493602,67623756.88799152,13344291.91080386,103592674.12541333,77962764.05859321
2020-05-17,23413597.601145107,7591624.754775043,7590373.214848298,63481871.24412715,10337755.630674958,118072315.39995265,71073495.99890219
2020-05-18,18032580.325407144,5381936.244197188,5381017.275737965,57479798.909967326,7590705.786315819,131665093.52042829,62861735.154164515
2020-05-19,14280089.562025677,3753142.248382072,3752490.7633814653,50553473.04457911,5381284.759196581,143972704.1450131,54306615.29296118
2020-05-20,11666553.81369409,2613990.0673292545,2613535.7483315887,43481619.591560885,3752687.929384406,154797245.52741572,46095609.65889014
2020-05-21,9830037.387064956,1836832.8509127607,1836516.4266291333,36784981.55280189,2613673.643045627,164107557.20922035,38621814.40371465
2020-05-22,8520939.17838589,1309320.5578479704,1309098.2086790665,30745168.713302754,1836610.5017438568,171983980.55046335,32054489.271150723
2020-05-23,7572496.993482845,948600.6785502594,948442.184903044,25471155.95284558,1309162.064200755,178567155.37512127,26419756.63139584
2020-05-24,6874209.472489792,698402.3493904176,698287.5209930527,20965741.90128296,948485.8501528946,184021055.27683678,21664144.250673376
2020-05-25,6352438.981825142,521855.0324790401,521770.49066465,17174861.89206239,698317.8075760275,188510253.09363338,17696716.92454143
2020-05-26,5957454.282977946,395047.86955578974,394984.6988471962,14019161.54427208,521791.8617704465,192187745.30319414,14414209.41382787
2020-05-27,5655090.844929613,302411.25871172594,302363.43804833275,11412369.923010707,395000.04889239656,195189536.9733479,11714781.181722432
2020-05-28,5421442.91217901,233684.53972439948,233647.9327506031,9271120.762909202,302374.65173792955,197633160.78518733,9504805.302633602
2020-05-29,5239475.489677626,181995.71008518228,181967.4225013841,7519638.817504657,233656.2521406013,199618298.98273247,7701634.52758984
2020-05-30,5096838.780485511,142658.73982754347,142636.709192115,6091502.713022789,181973.6794497538,201228408.7666641,6234161.4528503325
2020-05-31,4984437.345721264,112418.70364759707,112401.43476424615,4929827.799215576,142641.47094419255,202532725.1514155,5042246.502863172
2020-06-01,4895477.4209130425,88973.53312610055,88959.92480822183,3986655.07156029,112405.09532971834,203588302.9744005,4075628.6046863906
2020-06-02,4824821.228504863,70666.96268111726,70656.19240817969,3221992.747934907,88962.76285316297,204441928.06087902,3292659.7106160247
2020-06-03,4768541.460145031,56288.322616912556,56279.76835983178,2602756.046619052,70658.40842403649,205131823.17061892,2659044.3692359645
2020-06-04,4723608.446927993,44939.826935416175,44933.01321703856,2101733.7969789305,56281.50889853494,205689126.92915758,2146673.6239143466
2020-06-05,4687666.7883039005,35947.09860365475,35941.65862409166,1696643.623997409,44934.386955853086,206139151.48909497,1732590.7226010635
2020-06-06,4658873.326742719,28797.812968276023,28793.46156118144,1369299.97338398,35942.747196560165,206502437.88690495,1398097.786352256
2020-06-07,4635777.898558011,23098.914168626423,23095.428184707656,1104898.9305121987,28794.326984357256,206795633.2567611,1127997.8446808252
2020-06-08,4617234.399344192,18546.295344324855,18543.499213819337,891413.3959672201,23096.118038120905,207032214.9093442,909959.691311545
2020-06-09,4602333.6676337365,14902.976745082908,14900.731710454957,719087.4503625627,18544.050309696904,207223084.90525854,733990.4271076455
2020-06-10,4590352.301839066,11983.16980448708,11981.365794671043,580017.1668310752,14901.172735266871,207377056.3615253,592000.3366355622
2020-06-11,4580713.270723792,9640.481681582323,9639.031115274378,467805.24621130707,11981.719238179134,207501250.00138324,477445.7278928894
2020-06-12,4572955.361165165,7759.076541832866,7757.9095586265985,377277.80793399736,9639.314698376056,207601416.75435892,385036.88447583024
2020-06-13,4566709.321490721,6246.978912992315,6246.039674443919,304252.9841726192,7758.137303284469,207682199.71542358,310499.96308561147
2020-06-14,4561679.1275250325,5030.950164364193,5030.193965688427,245352.3669261714,6246.222714316548,207747346.55538434,250383.3170905356
2020-06-15,4557627.2015578775,4052.5349651853653,4051.9259671552577,197847.7052704281,5030.341166334086,207799881.5582064,201900.24023561346
2020-06-16,4554362.70411796,3264.988000493496,3264.49743991744,159536.47482694476,4052.044404609309,207842244.8330545,162801.46282743826
2020-06-17,4551732.229459376,2630.8698863631507,2630.4746585839707,128641.01746335936,3264.592772714316,207876404.8831908,131271.8873497225
2020-06-18,4549612.391385548,2120.15654141922,2119.838073828423,103726.87347062962,2630.551418772354,207903949.5786023,105847.03001204884
2020-06-19,4547903.902325994,1708.745705140287,1708.489059553457,83636.71010612049,2119.89989583239,207926159.64186266,85345.45581126078
2020-06-20,4546526.8363847025,1377.2727854732764,1377.0659412918817,67436.90409761066,1708.5388609588924,207944067.98673213,68814.17688308394
2020-06-21,4545416.8340309085,1110.1690730787163,1110.0023537939148,54374.37792602987,1377.1060661884749,207958507.6189699,55484.546999108585
2020-06-22,4544522.057604301,894.9108129082795,894.7764266081765,43841.73667868047,1110.0346867786134,207970150.29490402,44736.64749158875
2020-06-23,4543800.746726989,721.4192065345719,721.3108773115866,35349.11898380962,894.8024836852942,207979537.7150826,36070.53819034419
2020-06-24,4543219.253863389,581.5801916120425,581.4928636001744,28501.47531570067,721.3318785227037,207987106.6906292,29083.055507312714
