,Belgium,France,Germany,Italy,Netherlands,Portugal,Spain,Sweden,Switzerland,United States,Brazil,South Korea
60,9.862276713913559e-05,1.6852165086505535e-05,3.879024794070033e-06,0.00019170773334871715,,,0.000175147855995824,1.782307038033442e-05,,7.854922078614072e-07,,1.9504894392407227e-06
61,,2.0391119754671696e-05,4.642894291979209e-06,0.0002055842572275519,,,0.00019362724878864266,2.366507678277737e-05,,1.0271821179726095e-06,,2.0090041224179443e-06
62,,2.5982974533375804e-05,5.430634711698047e-06,0.00021760837267440872,,,0.00021394602558630205,2.7922810262523924e-05,,1.422949345779703e-06,,2.0285090168103516e-06
63,,3.056369940688958e-05,6.9583737075163985e-06,0.00023017828703425904,,,0.00023387981503411104,3.297268020361868e-05,,1.7824630870701165e-06,,2.2040530663420167e-06
64,,3.545082728197619e-05,8.736757382336198e-06,0.00024281435883810856,,,,,,2.419920224988412e-06,,2.3405873270888673e-06
65,,3.992431110493947e-05,1.0407721909012521e-05,,,,,,,3.172180070209529e-06,,2.4576166934433107e-06
66,,4.6328133837811575e-05,1.0407721909012521e-05,,,,,,,3.915376543801476e-06,,2.555141165405347e-06
67,,5.397288872705363e-05,1.2138363740212996e-05,,,,,,,5.157058456997777e-06,,2.7111803205446047e-06
68,,6.17708451170821e-05,,,,,,,,6.619282413170551e-06,,2.808704792506641e-06
69,,6.89866358041222e-05,,,,,,,,7.57999980586258e-06,,2.9647439476458987e-06
70,,,,,,,,,,9.576962688156388e-06,,3.081773314000342e-06
71,,,,,,,,,,1.2323164291794923e-05,,3.179297785962378e-06
72,,,,,,,,,,1.5522534476891962e-05,,3.179297785962378e-06
73,,,,,,,,,,1.8286862823788837e-05,,3.2963271523168216e-06
74,,,,,,,,,,2.162218358332343e-05,,3.3938516242788577e-06
75,,,,,,,,,,,,3.4523663074560794e-06
