,Belgium,France,Germany,Italy,Netherlands,Portugal,Spain,Sweden,Switzerland,United States,Brazil,South Korea
26,0.0,0.09090909090909091,0.0,3.6666666666666665,0.16187683284457477,0.078125,0.0,0.0,0.02727272727272727,0.0,0.13317757009345793,0.0
27,0.0,0.09090909090909091,0.0,4.0,0.17357386640663092,0.074375,0.0,0.0,0.03,0.0,0.12399355877616747,0.0
28,0.0,0.09090909090909091,0.0,5.666666666666667,0.17642276422764228,0.06796116504854369,0.0,0.0,0.03245283018867925,0.0,0.10176991150442478,0.0
29,0.0,0.09090909090909091,0.0,1.2352941176470589,0.18236472945891782,0.06773920406435224,0.0,0.0,0.03421926910299003,0.0,0.10106382978723404,0.0
30,0.0,0.08333333333333333,0.0,0.3670886075949367,0.1759845772514459,0.06243739565943239,0.0,0.0,0.04140946502057613,0.0,0.08796895213454076,0.0
31,0.0,0.08333333333333333,0.0,0.26515151515151514,0.18339676498572788,0.058972911963882615,0.0,0.0,0.040702479338842974,0.0,0.08408249603384453,0.0
32,0.0,0.08333333333333333,0.0,0.22707423580786026,0.1819330385344283,0.057638238050609185,0.0,0.0,0.038670396577258515,0.0,0.09132212630622444,0.03571428571428571
33,0.0,0.16666666666666666,0.0,0.2484472049689441,0.1868705035971223,,0.08333333333333333,0.0,0.03686702051355616,0.0,0.09905466502260583,0.07142857142857142
34,0.0,0.16666666666666666,0.0,0.2675,0.1829382407985028,,0.12,0.0,0.036805988771054274,0.0,0.10257289879931389,0.1724137931034483
35,0.0,0.16666666666666666,0.0,0.2276923076923077,0.1801910913739739,,0.14705882352941177,0.0,0.04243941290249175,0.0,0.10506292069066432,0.23333333333333334
36,0.0,0.16666666666666666,0.0,0.22184684684684686,0.17284668139021273,,0.07575757575757576,0.0,0.03891290920321186,0.0,,0.25806451612903225
37,0.13043478260869565,0.16666666666666666,0.0,0.20656028368794327,,,0.060240963855421686,0.0,0.05002800074668658,0.0,,0.2391304347826087
38,0.06,0.25,0.0,0.216696269982238,,,0.24561403508771928,0.0,0.0501487111698612,0.0,,0.15
39,0.027522935779816515,0.2857142857142857,0.0,0.25286103542234334,,,0.23178807947019867,0.0,,0.0,,0.08387096774193549
40,0.023668639053254437,0.23529411764705882,0.0,0.2521982414068745,,,0.235,0.02857142857142857,,0.02857142857142857,,0.0463768115942029
41,0.02,0.18421052631578946,0.0,0.26772418258336034,,,0.3218390804597701,0.01639344262295082,,0.05714285714285714,,0.028286189683860232
42,0.02092050209205021,0.15789473684210525,0.012738853503184714,0.2633488854328668,,,0.3235294117647059,0.0072992700729927005,,0.11320754716981132,,0.028871391076115485
43,0.018726591760299626,0.1,0.01020408163265306,0.27351164797238997,,,0.31627906976744186,0.006211180124223602,,0.16981132075471697,,0.03139013452914798
44,0.044585987261146494,0.14615384615384616,0.011450381679389313,0.244943056263811,,,0.48896434634974534,0.014778325123152709,,0.1864406779661017,,0.027923211169284468
45,0.05263157894736842,0.16853932584269662,0.0125,0.2455593220338983,,,0.25664451827242524,0.028225806451612902,,0.2,,0.0219435736677116
46,0.06618962432915922,0.15566037735849056,0.007309941520467836,0.23528129088530308,,,0.29957291031116534,0.024539877300613498,,0.21212121212121213,,0.020771513353115726
47,0.09724238026124818,0.16842105263157894,0.009445100354191263,0.24682234702926398,,,0.2794392523364486,0.021645021645021644,,0.2463768115942029,,0.01501194131695667
48,0.08465011286681716,0.14420803782505912,0.013303769401330377,0.23896645803241856,,,0.25532623169107854,0.016129032258064516,,0.23595505617977527,,0.014180374361883154
49,0.08110599078341015,0.12887438825448613,0.01141352063213345,0.22543505591212862,,,0.23682344599385488,0.02064516129032258,,0.2524271844660194,,0.012108262108262107
50,0.09814963797264682,0.1270949720670391,0.010030864197530864,0.22831257078142694,,,0.23048844081348863,0.021645021645021644,,0.224,,0.011221945137157107
51,0.11978465679676985,0.1127886323268206,0.008296107211231652,0.271943661971831,,,0.22184960660389527,0.020348837209302327,,0.18867924528301888,,0.01126126126126126
52,0.12256267409470752,0.1048158640226629,0.018151118615449557,0.22835696413678064,,,0.2374061581982374,0.02230151650312221,,0.17167381974248927,,0.011446409989594173
53,0.128046078865751,0.09809417040358745,0.014696276943174396,0.21719085060757684,,,0.24118804795133297,0.030848329048843187,,0.1390532544378698,,0.010661998726925526
54,0.12539964476021315,0.10697062691801841,0.017654808959156786,0.2164667047546499,,,0.25036453776611256,0.03228285933897002,,0.13163972286374134,,0.010639869957144969
55,0.12672743310790943,0.12934631432545202,0.019429516329061595,0.21014756531235124,,,0.23846737038549018,0.046380885453267746,,0.12454873646209386,,0.010513036164844407
56,0.13705583756345177,0.12291723572794319,0.020958083832335328,0.1989764834897039,,,0.24314314314314314,0.056685150955021565,,0.11273209549071618,,0.010159848279599025
57,0.1651440618411806,0.12491664814403201,0.02082168809390721,0.19429616554305523,,,0.2282756960603386,0.058419243986254296,,0.10536585365853658,,0.01078131239185412
58,0.16771318614543246,0.12428545085745897,0.024152232251768723,0.18707305237224234,,,0.22847543049139019,0.05771248688352571,,0.11432926829268293,,0.011089619600257897
59,0.16214915797914997,0.12965475652042815,0.01789503465836752,0.18230241130914132,,,0.22182598446613677,0.07242063492063493,,0.09019843656043296,,0.011564366501461431
60,0.1569192751235585,0.1423027166882277,0.017869907076483203,0.1813161887778247,,,0.2064124215461397,0.07922535211267606,,0.11959521619135234,,0.012532898859506203
61,,0.14571929056273264,0.018124213763220424,0.17968659650745925,,,0.19014912833438352,0.0952191235059761,,0.11521518129447644,,0.012738065792728173
62,,0.1542519326966803,0.01836602890126746,0.17687468071949022,,,0.1780273367978928,0.10049893086243764,,0.12480127186009539,,0.01274197500612595
63,,0.15818268315889628,0.019957551691085856,0.1727982716447932,,,0.17070200908537442,0.10932370321733421,,0.12658227848101267,,0.013720252549781447
64,,0.16003873020264195,0.02319832667807568,0.16972646766399224,,,,,,0.12463046522483273,,0.014423076923076924
65,,0.16269197153202647,0.023885175851868085,,,,,,,0.11152416356877323,,0.01497682158564127
66,,0.1522965350523771,0.020620506999621643,,,,,,,0.09094736842105264,,0.01529480443666083
67,,0.15796789525603086,0.02093367914042238,,,,,,,0.08698532409294742,,0.016065649560795193
68,,0.15979075020806088,,,,,,,,0.0819157288667888,,0.016365496079099897
69,,0.15445035156919912,,,,,,,,0.07126626143271034,,0.01708441047544116
70,,,,,,,,,,0.06825718099995694,,0.017631960718669792
71,,,,,,,,,,0.0738534518658,,0.018036959167865442
72,,,,,,,,,,0.07425499320750355,,0.017839553463937834
73,,,,,,,,,,0.07039108743938319,,0.018288064062330918
74,,,,,,,,,,0.06836635271191946,,0.0186455207886841
75,,,,,,,,,,,,0.018674825912639796
