date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Croatia,Cuba,Cyprus,Denmark,Djibouti,Dominica,Ecuador,Egypt,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,Spain,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
2020-04-01,4.0,15.0,35.0,12.0,2.0,0.0,24.0,3.0,0.0,20.0,128.0,5.0,0.0,4.0,5.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,7.0,0.0,201.0,8.0,0.0,0.0,6.0,96.0,0.0,12.0,3310.0,16.0,2.0,6.0,6.0,8.0,90.0,0.0,0.0,79.0,41.0,0.0,4.0,0.0,0.0,17.0,3523.0,1.0,1.0,0.0,732.0,5.0,0.0,49.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,10.0,20.0,2.0,35.0,136.0,2898.0,50.0,71.0,20.0,12430.0,1.0,56.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,23.0,0.0,,37.0,0.0,1.0,0.0,0.0,3.0,29.0,4.0,0.0,0.0,1.0,,36.0,0.0,1.0,0.0,0.0,1039.0,1.0,3.0,2.0,28.0,1.0,26.0,1.0,30.0,3.0,30.0,88.0,33.0,160.0,2.0,69.0,17.0,0.0,0.0,23.0,0.0,3.0,0.0,13.0,0.0,8189.0,2.0,0.0,180.0,373.0,2.0,5.0,10.0,1.0,9.0,214.0,0.0,13.0,1.0,2.0,3.0,0.0,,0.0,1.0
2020-04-02,4.0,15.0,58.0,14.0,2.0,0.0,31.0,3.0,0.0,21.0,146.0,5.0,1.0,4.0,6.0,0.0,0.0,828.0,0.0,0.0,0.0,0.0,8.0,1.0,241.0,10.0,0.0,0.0,6.0,109.0,0.0,16.0,3316.0,17.0,2.0,6.0,6.0,9.0,104.0,0.0,0.0,120.0,46.0,0.0,5.0,0.0,0.0,17.0,4032.0,1.0,1.0,0.0,872.0,5.0,0.0,50.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,14.0,21.0,2.0,50.0,157.0,3036.0,50.0,85.0,21.0,13157.0,3.0,57.0,2.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,29.0,0.0,,45.0,0.0,1.0,0.0,0.0,5.0,37.0,5.0,0.0,0.0,1.0,0.0,39.0,0.0,1.0,0.0,0.0,1173.0,1.0,5.0,2.0,32.0,1.0,31.0,1.0,32.0,3.0,47.0,96.0,43.0,187.0,2.0,85.0,24.0,0.0,1.0,23.0,0.0,4.0,0.0,15.0,0.0,9053.0,2.0,0.0,239.0,378.0,2.0,5.0,12.0,2.0,10.0,277.0,0.0,20.0,2.0,2.0,3.0,0.0,,0.0,1.0
2020-04-03,4.0,16.0,58.0,15.0,2.0,0.0,34.0,4.0,0.0,23.0,158.0,5.0,1.0,4.0,6.0,0.0,4.0,1011.0,0.0,0.0,0.0,0.0,9.0,1.0,299.0,10.0,0.0,0.0,7.0,138.0,0.0,18.0,3326.0,19.0,3.0,7.0,6.0,9.0,123.0,0.0,0.0,120.0,52.0,0.0,11.0,0.0,0.0,19.0,4503.0,1.0,1.0,0.0,1017.0,5.0,0.0,53.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,15.0,26.0,4.0,56.0,170.0,3160.0,54.0,98.0,34.0,13917.0,3.0,63.0,2.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,9.0,30.0,0.0,0.0,50.0,0.0,3.0,0.0,1.0,7.0,50.0,6.0,0.0,0.0,2.0,0.0,44.0,0.0,1.0,0.0,0.0,1339.0,1.0,5.0,2.0,42.0,1.0,31.0,1.0,37.0,3.0,55.0,107.0,57.0,209.0,3.0,94.0,30.0,0.0,1.0,31.0,0.0,5.0,0.0,16.0,0.0,10003.0,2.0,0.0,282.0,432.0,2.0,5.0,15.0,2.0,13.0,356.0,0.0,20.0,4.0,2.0,3.0,0.0,,1.0,1.0
2020-04-04,4.0,17.0,83.0,16.0,2.0,0.0,37.0,7.0,0.0,30.0,168.0,5.0,3.0,4.0,6.0,0.0,4.0,1143.0,0.0,0.0,0.0,0.0,10.0,1.0,359.0,14.0,0.0,0.0,8.0,187.0,0.0,22.0,3330.0,25.0,3.0,8.0,6.0,11.0,139.0,0.0,0.0,145.0,52.0,0.0,12.0,0.0,0.0,20.0,6507.0,1.0,1.0,0.0,1158.0,5.0,0.0,59.0,0.0,0.0,4.0,1.0,2.0,0.0,4.0,0.0,15.0,32.0,4.0,68.0,181.0,3160.0,54.0,120.0,39.0,14681.0,3.0,69.0,2.0,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,16.0,0.0,1.0,0.0,9.0,31.0,0.0,0.0,53.0,0.0,3.0,0.0,1.0,7.0,60.0,8.0,0.0,0.0,2.0,0.0,44.0,0.0,1.0,0.0,0.0,1487.0,1.0,5.0,2.0,44.0,1.0,31.0,1.0,41.0,3.0,61.0,136.0,71.0,246.0,3.0,133.0,34.0,0.0,1.0,39.0,0.0,5.0,0.0,20.0,0.0,10935.0,2.0,1.0,333.0,484.0,2.0,5.0,19.0,3.0,13.0,425.0,0.0,23.0,4.0,2.0,3.0,0.0,,1.0,1.0
2020-04-05,5.0,19.0,130.0,17.0,2.0,0.0,43.0,7.0,0.0,34.0,186.0,5.0,4.0,4.0,8.0,0.0,5.0,1283.0,0.0,0.0,0.0,0.0,10.0,1.0,432.0,17.0,0.0,0.0,9.0,231.0,0.0,27.0,3333.0,32.0,5.0,12.0,6.0,11.0,161.0,0.0,0.0,172.0,66.0,0.0,13.0,0.0,0.0,25.0,7560.0,1.0,1.0,0.0,1342.0,5.0,0.0,68.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,0.0,22.0,34.0,4.0,77.0,191.0,3452.0,56.0,137.0,46.0,15362.0,3.0,70.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,17.0,1.0,1.0,1.0,9.0,31.0,0.0,0.0,57.0,0.0,3.0,0.0,1.0,7.0,79.0,12.0,2.0,0.0,2.0,0.0,59.0,0.0,1.0,0.0,0.0,1651.0,1.0,5.0,4.0,50.0,2.0,35.0,,46.0,3.0,73.0,144.0,79.0,266.0,3.0,141.0,43.0,0.0,2.0,44.0,0.0,6.0,0.0,22.0,0.0,11744.0,2.0,1.0,373.0,540.0,2.0,5.0,23.0,3.0,18.0,501.0,0.0,28.0,5.0,2.0,5.0,0.0,,1.0,1.0
2020-04-06,7.0,21.0,152.0,18.0,2.0,0.0,46.0,7.0,0.0,36.0,204.0,7.0,5.0,4.0,9.0,1.0,8.0,1447.0,1.0,0.0,0.0,0.0,11.0,1.0,486.0,20.0,0.0,0.0,9.0,280.0,0.0,34.0,3335.0,35.0,5.0,15.0,8.0,14.0,179.0,0.0,0.0,180.0,71.0,0.0,15.0,2.0,0.0,27.0,8078.0,1.0,1.0,2.0,1434.0,5.0,0.0,73.0,0.0,0.0,4.0,3.0,3.0,0.0,4.0,0.0,22.0,38.0,4.0,109.0,198.0,3603.0,61.0,158.0,49.0,15889.0,3.0,73.0,3.0,5.0,5.0,4.0,1.0,1.0,4.0,0.0,1.0,18.0,3.0,1.0,1.0,13.0,36.0,0.0,0.0,61.0,0.0,5.0,0.0,1.0,7.0,94.0,15.0,2.0,0.0,2.0,0.0,70.0,0.0,1.0,0.0,0.0,1766.0,1.0,10.0,5.0,58.0,2.0,50.0,1.0,54.0,5.0,83.0,152.0,94.0,295.0,4.0,148.0,45.0,0.0,2.0,51.0,0.0,6.0,0.0,28.0,0.0,12418.0,2.0,1.0,401.0,559.0,2.0,5.0,26.0,3.0,19.0,574.0,0.0,32.0,6.0,2.0,5.0,0.0,,1.0,1.0
2020-04-07,7.0,22.0,173.0,21.0,2.0,0.0,53.0,8.0,0.0,42.0,220.0,7.0,5.0,4.0,12.0,2.0,13.0,1632.0,1.0,1.0,2.0,0.0,14.0,1.0,553.0,22.0,0.0,0.0,9.0,323.0,0.0,37.0,3335.0,46.0,5.0,16.0,9.0,14.0,187.0,0.0,0.0,191.0,78.0,0.0,19.0,2.0,0.0,27.0,8911.0,1.0,1.0,2.0,1607.0,5.0,0.0,79.0,0.0,0.0,4.0,3.0,4.0,0.0,5.0,1.0,22.0,47.0,6.0,114.0,209.0,3739.0,64.0,174.0,57.0,16525.0,3.0,80.0,3.0,6.0,6.0,4.0,3.0,1.0,4.0,0.0,1.0,19.0,3.0,1.0,1.0,14.0,41.0,0.0,0.0,62.0,0.0,5.0,0.0,1.0,7.0,125.0,19.0,2.0,0.0,2.0,0.0,80.0,0.0,1.0,0.0,0.0,1867.0,1.0,10.0,5.0,59.0,2.0,54.0,1.0,55.0,5.0,92.0,163.0,107.0,311.0,4.0,157.0,47.0,0.0,2.0,58.0,0.0,6.0,2.0,30.0,0.0,13055.0,2.0,1.0,477.0,584.0,2.0,5.0,26.0,3.0,22.0,649.0,0.0,38.0,6.0,2.0,5.0,0.0,,1.0,1.0
2020-04-08,11.0,22.0,194.0,22.0,2.0,0.0,60.0,8.0,0.0,45.0,243.0,8.0,6.0,5.0,17.0,3.0,13.0,2035.0,1.0,1.0,2.0,0.0,15.0,1.0,667.0,23.0,0.0,0.0,9.0,380.0,0.0,43.0,3337.0,50.0,5.0,18.0,11.0,14.0,203.0,0.0,0.0,220.0,85.0,0.0,21.0,2.0,0.0,34.0,10328.0,1.0,1.0,3.0,1861.0,5.0,0.0,81.0,0.0,0.0,4.0,3.0,4.0,0.0,5.0,1.0,22.0,58.0,6.0,149.0,221.0,3872.0,64.0,210.0,65.0,17129.0,3.0,80.0,3.0,6.0,6.0,6.0,5.0,1.0,4.0,0.0,2.0,19.0,3.0,1.0,1.0,15.0,44.0,0.0,1.0,63.0,0.0,5.0,0.0,1.0,7.0,141.0,22.0,2.0,0.0,2.0,0.0,90.0,0.0,1.0,0.0,0.0,2101.0,1.0,11.0,6.0,69.0,2.0,58.0,1.0,59.0,5.0,107.0,177.0,129.0,345.0,6.0,182.0,58.0,0.0,2.0,61.0,0.0,6.0,2.0,36.0,0.0,13798.0,2.0,1.0,591.0,641.0,2.0,5.0,30.0,3.0,22.0,725.0,0.0,45.0,7.0,2.0,7.0,0.0,,1.0,1.0
2020-04-09,14.0,22.0,205.0,23.0,2.0,0.0,65.0,9.0,0.0,50.0,273.0,8.0,7.0,5.0,20.0,3.0,13.0,2240.0,1.0,1.0,3.0,0.0,18.0,1.0,800.0,24.0,0.0,0.0,10.0,435.0,0.0,48.0,3339.0,55.0,5.0,19.0,12.0,14.0,218.0,0.0,0.0,242.0,103.0,0.0,24.0,2.0,0.0,40.0,10869.0,1.0,1.0,3.0,2107.0,6.0,0.0,83.0,0.0,0.0,4.0,3.0,5.0,0.0,6.0,1.0,23.0,66.0,6.0,166.0,240.0,3993.0,69.0,235.0,71.0,17669.0,4.0,81.0,3.0,6.0,7.0,6.0,5.0,1.0,4.0,0.0,2.0,19.0,4.0,1.0,1.0,15.0,46.0,0.0,1.0,65.0,0.0,7.0,1.0,1.0,7.0,174.0,27.0,2.0,0.0,2.0,0.0,93.0,0.0,3.0,0.0,0.0,2248.0,1.0,11.0,6.0,80.0,2.0,63.0,1.0,63.0,5.0,121.0,182.0,159.0,380.0,6.0,209.0,63.0,0.0,2.0,65.0,0.0,6.0,2.0,40.0,0.0,14555.0,2.0,1.0,687.0,705.0,2.0,5.0,32.0,3.0,23.0,812.0,0.0,52.0,7.0,3.0,8.0,0.0,,1.0,2.0
2020-04-10,15.0,23.0,235.0,25.0,2.0,0.0,79.0,10.0,0.0,52.0,295.0,9.0,8.0,5.0,21.0,3.0,16.0,2523.0,1.0,1.0,4.0,0.0,19.0,1.0,941.0,24.0,0.0,0.0,10.0,509.0,0.0,57.0,3340.0,69.0,5.0,20.0,15.0,15.0,237.0,1.0,0.0,272.0,118.0,0.0,24.0,2.0,0.0,42.0,12210.0,1.0,1.0,3.0,2373.0,6.0,0.0,86.0,0.0,0.0,4.0,3.0,5.0,0.0,6.0,2.0,23.0,77.0,6.0,199.0,280.0,4110.0,69.0,263.0,86.0,18281.0,4.0,85.0,3.0,7.0,9.0,7.0,7.0,1.0,5.0,0.0,2.0,19.0,4.0,1.0,1.0,15.0,52.0,0.0,1.0,67.0,0.0,7.0,2.0,1.0,7.0,194.0,29.0,2.0,0.0,2.0,0.0,97.0,0.0,3.0,0.0,0.0,2396.0,1.0,11.0,7.0,88.0,3.0,66.0,1.0,66.0,6.0,138.0,203.0,174.0,409.0,6.0,229.0,76.0,0.0,2.0,66.0,0.0,6.0,2.0,43.0,1.0,15238.0,2.0,1.0,793.0,756.0,2.0,5.0,33.0,3.0,25.0,908.0,0.0,57.0,7.0,3.0,9.0,0.0,0.0,1.0,3.0
2020-04-11,15.0,23.0,256.0,26.0,2.0,0.0,82.0,11.0,0.0,54.0,319.0,10.0,8.0,6.0,27.0,4.0,19.0,3019.0,2.0,1.0,4.0,0.0,20.0,1.0,1056.0,25.0,0.0,0.0,10.0,569.0,0.0,65.0,3343.0,80.0,5.0,21.0,15.0,15.0,247.0,1.0,0.0,297.0,135.0,0.0,24.0,2.0,0.0,48.0,13197.0,1.0,1.0,3.0,2544.0,6.0,0.0,90.0,0.0,0.0,4.0,3.0,6.0,0.0,6.0,2.0,24.0,85.0,7.0,239.0,306.0,4232.0,70.0,287.0,95.0,18851.0,4.0,88.0,4.0,7.0,10.0,7.0,7.0,1.0,5.0,0.0,2.0,20.0,4.0,1.0,1.0,17.0,54.0,0.0,1.0,70.0,0.0,7.0,2.0,1.0,9.0,233.0,29.0,2.0,0.0,2.0,0.0,107.0,0.0,3.0,0.0,0.0,2511.0,1.0,11.0,7.0,92.0,3.0,71.0,2.0,74.0,6.0,169.0,203.0,181.0,435.0,6.0,257.0,94.0,0.0,2.0,71.0,0.0,6.0,2.0,45.0,1.0,15843.0,2.0,1.0,870.0,805.0,2.0,5.0,35.0,3.0,25.0,1006.0,0.0,69.0,7.0,3.0,9.0,0.0,0.0,2.0,3.0
