,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Croatia,Cuba,Cyprus,Denmark,Djibouti,Dominica,Ecuador,Egypt,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,Spain,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
21,1.0,10.0,15.0,16.0,,,17.0,3.0,,0.0,3.0,3.0,6.0,1.0,8.0,3.0,0.0,0.0,,1.0,4.0,0.0,9.0,,11.0,8.0,,0.0,7.0,0.0,0.0,3.0,6,16.0,5.0,0.0,6.0,9.0,4.0,0.0,,34.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,0.0,,4.0,2.0,5.0,0.0,4.0,2.0,15.0,10.0,1.0,0.0,114.0,354.0,12.0,6.0,0.0,0.0,3.0,0.0,3.0,5.0,3.0,4.0,1.0,0.0,4.0,,0.0,3.0,3.0,,0.0,7.0,18.0,0.0,,0.0,0.0,,0.0,1.0,7.0,16.0,2.0,0.0,0.0,2.0,,33.0,,,0.0,0.0,76.0,1.0,11.0,2.0,3.0,0.0,6.0,1.0,26.0,3.0,16.0,1.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,19.0,,0.0,0.0,3.0,8.0,425.0,,23.0,5.0,2.0,5.0,0.0,,1.0,3.0
22,2.0,12.0,17.0,17.0,,,19.0,3.0,,0.0,4.0,4.0,7.0,1.0,9.0,3.0,0.0,0.0,,1.0,4.0,0.0,10.0,,18.0,8.0,,0.0,8.0,0.0,0.0,4.0,17,17.0,5.0,0.0,8.0,9.0,6.0,1.0,,41.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,13.0,0.0,,4.0,3.0,6.0,0.0,4.0,2.0,22.0,11.0,1.0,0.0,122.0,429.0,12.0,7.0,0.0,0.0,3.0,0.0,4.0,5.0,5.0,4.0,3.0,0.0,5.0,,0.0,4.0,3.0,,0.0,7.0,21.0,,,0.0,0.0,,0.0,1.0,9.0,20.0,4.0,0.0,0.0,2.0,,36.0,,,0.0,0.0,106.0,1.0,,2.0,6.0,0.0,7.0,1.0,30.0,3.0,18.0,1.0,16.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,1.0,0.0,21.0,,0.0,0.0,3.0,8.0,501.0,,28.0,6.0,2.0,5.0,0.0,,1.0,
23,3.0,15.0,17.0,18.0,,,20.0,3.0,,0.0,6.0,4.0,8.0,1.0,12.0,3.0,0.0,0.0,,1.0,,0.0,10.0,,25.0,10.0,,0.0,9.0,0.0,,5.0,17,19.0,5.0,0.0,9.0,11.0,9.0,1.0,,48.0,2.0,,1.0,2.0,,0.0,1.0,1.0,1.0,0.0,0.0,5.0,,15.0,,,4.0,3.0,,0.0,5.0,,22.0,13.0,1.0,0.0,136.0,514.0,14.0,9.0,0.0,2.0,3.0,0.0,,5.0,6.0,4.0,5.0,0.0,5.0,,0.0,4.0,4.0,,0.0,7.0,22.0,,,0.0,0.0,,0.0,1.0,,28.0,5.0,0.0,0.0,2.0,,39.0,,,0.0,0.0,136.0,1.0,,2.0,7.0,0.0,8.0,1.0,32.0,3.0,24.0,1.0,18.0,43.0,0.0,2.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,,0.0,33.0,,0.0,0.0,3.0,9.0,574.0,,32.0,6.0,2.0,5.0,0.0,,2.0,
24,4.0,15.0,17.0,21.0,,,24.0,4.0,,0.0,6.0,4.0,8.0,1.0,17.0,4.0,0.0,0.0,,1.0,,0.0,11.0,,34.0,10.0,,0.0,9.0,0.0,,6.0,26,25.0,5.0,0.0,11.0,11.0,13.0,,,58.0,2.0,,1.0,2.0,,0.0,1.0,1.0,1.0,0.0,0.0,5.0,,17.0,,,,3.0,,0.0,5.0,,22.0,15.0,2.0,0.0,157.0,611.0,17.0,19.0,0.0,2.0,3.0,0.0,,5.0,6.0,4.0,5.0,0.0,,,0.0,4.0,4.0,,0.0,7.0,23.0,,,0.0,0.0,,0.0,1.0,,29.0,6.0,2.0,0.0,2.0,,44.0,,,0.0,0.0,179.0,,,2.0,7.0,0.0,9.0,1.0,37.0,3.0,30.0,1.0,22.0,60.0,1.0,7.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,,0.0,43.0,,0.0,0.0,3.0,10.0,649.0,,38.0,7.0,3.0,7.0,0.0,,,
25,4.0,16.0,21.0,22.0,,,24.0,7.0,,0.0,8.0,5.0,,1.0,20.0,,0.0,0.0,,1.0,,0.0,14.0,,46.0,14.0,,0.0,9.0,0.0,,7.0,41,32.0,5.0,1.0,12.0,14.0,13.0,,,62.0,2.0,,1.0,2.0,,0.0,1.0,1.0,,0.0,0.0,5.0,,20.0,,,,3.0,,0.0,6.0,,22.0,16.0,2.0,0.0,170.0,724.0,20.0,22.0,1.0,6.0,3.0,0.0,,6.0,7.0,6.0,7.0,0.0,,,0.0,4.0,4.0,,1.0,8.0,29.0,,,0.0,0.0,,0.0,1.0,,37.0,8.0,2.0,0.0,,,44.0,,,0.0,0.0,213.0,,,2.0,7.0,0.0,9.0,1.0,41.0,5.0,47.0,1.0,31.0,76.0,1.0,11.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,,0.0,56.0,,0.0,0.0,3.0,13.0,725.0,,45.0,7.0,3.0,8.0,0.0,,,
26,4.0,17.0,21.0,23.0,,,31.0,7.0,,0.0,16.0,5.0,,1.0,21.0,,0.0,0.0,,,,0.0,15.0,,57.0,17.0,,0.0,9.0,0.0,,8.0,56,35.0,5.0,1.0,15.0,14.0,24.0,,,79.0,2.0,,3.0,2.0,,0.0,1.0,1.0,,0.0,0.0,6.0,,22.0,,,,3.0,,0.0,6.0,,23.0,20.0,2.0,0.0,181.0,853.0,23.0,36.0,1.0,11.0,3.0,0.0,,6.0,9.0,6.0,7.0,0.0,,,0.0,4.0,,,1.0,9.0,30.0,,,0.0,0.0,,0.0,1.0,,50.0,12.0,2.0,0.0,,,59.0,,,0.0,0.0,276.0,,,4.0,8.0,0.0,11.0,1.0,46.0,5.0,55.0,1.0,33.0,100.0,1.0,13.0,0.0,0.0,2.0,44.0,0.0,0.0,0.0,13.0,,0.0,2.0,,0.0,60.0,,0.0,0.0,3.0,13.0,812.0,,52.0,7.0,3.0,9.0,0.0,,,
27,4.0,19.0,26.0,25.0,,,34.0,7.0,,0.0,25.0,5.0,,2.0,27.0,,4.0,0.0,,,,0.0,18.0,,77.0,20.0,,0.0,10.0,0.0,,12.0,81,46.0,,2.0,15.0,14.0,32.0,,,120.0,2.0,,3.0,2.0,,0.0,1.0,1.0,,0.0,0.0,6.0,,26.0,,,,3.0,,0.0,6.0,,23.0,21.0,2.0,0.0,191.0,988.0,27.0,46.0,1.0,12.0,4.0,0.0,,6.0,10.0,7.0,,0.0,,,0.0,4.0,,,1.0,9.0,31.0,,,0.0,0.0,,0.0,1.0,,60.0,15.0,2.0,,,,70.0,,,0.0,0.0,356.0,,,5.0,10.0,0.0,13.0,1.0,54.0,5.0,61.0,1.0,43.0,119.0,2.0,17.0,0.0,0.0,2.0,51.0,0.0,0.0,0.0,15.0,,0.0,2.0,,0.0,66.0,,1.0,0.0,3.0,18.0,908.0,,57.0,7.0,,9.0,0.0,,,
28,4.0,21.0,29.0,26.0,,,37.0,8.0,,0.0,30.0,5.0,,2.0,,,4.0,0.0,,,,0.0,19.0,,92.0,22.0,,0.0,10.0,0.0,,16.0,106,50.0,,3.0,,14.0,34.0,,,120.0,4.0,,4.0,2.0,,0.0,1.0,1.0,,0.0,0.0,6.0,,28.0,,,,,,,,,24.0,26.0,2.0,0.0,198.0,1135.0,29.0,54.0,1.0,17.0,4.0,0.0,,7.0,,7.0,,0.0,,,1.0,4.0,,,1.0,9.0,31.0,,,0.0,0.0,,0.0,,,79.0,19.0,2.0,,,,80.0,,,,0.0,434.0,,,5.0,12.0,0.0,18.0,1.0,55.0,5.0,73.0,1.0,57.0,140.0,2.0,24.0,0.0,,2.0,58.0,,0.0,0.0,16.0,,0.0,2.0,,0.0,86.0,,1.0,0.0,3.0,19.0,1006.0,,69.0,,,,0.0,,,
29,4.0,22.0,31.0,,,,43.0,8.0,,0.0,34.0,5.0,,3.0,,,5.0,0.0,,,,,20.0,,114.0,23.0,,0.0,10.0,0.0,,18.0,132,55.0,,5.0,,15.0,41.0,,,145.0,6.0,,5.0,,,0.0,1.0,,,0.0,0.0,,,32.0,,,,,,,,,,32.0,2.0,0.0,209.0,1284.0,36.0,71.0,3.0,21.0,4.0,1.0,,7.0,,,,0.0,,,1.0,4.0,,,1.0,13.0,36.0,,,0.0,0.0,,0.0,,,94.0,22.0,2.0,,,,90.0,,,,0.0,546.0,,,6.0,14.0,0.0,26.0,1.0,59.0,6.0,83.0,1.0,71.0,160.0,3.0,29.0,0.0,,2.0,61.0,,0.0,0.0,20.0,,0.0,,,0.0,103.0,,1.0,0.0,,22.0,,,,,,,0.0,,,
30,5.0,22.0,35.0,,,,46.0,9.0,,0.0,52.0,7.0,,3.0,,,8.0,0.0,,,,,,,136.0,24.0,,0.0,,0.0,,22.0,170,69.0,,6.0,,15.0,52.0,,,172.0,6.0,,11.0,,,0.0,1.0,,,0.0,0.0,,,38.0,,,,,,,,,,34.0,2.0,0.0,221.0,1433.0,40.0,85.0,5.0,29.0,,1.0,,,,,,0.0,,,1.0,6.0,,,1.0,14.0,41.0,,,0.0,0.0,,1.0,,,125.0,27.0,2.0,,,,93.0,,,,0.0,639.0,,,6.0,16.0,1.0,31.0,1.0,63.0,6.0,92.0,1.0,79.0,187.0,3.0,40.0,0.0,,2.0,65.0,,0.0,2.0,22.0,,0.0,,,0.0,161.0,,1.0,0.0,,22.0,,,,,,,0.0,,,
