,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Croatia,Cuba,Cyprus,Denmark,Djibouti,Dominica,Ecuador,Egypt,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,Spain,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.2713604446710291e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.3811521426089162e-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252378674320948e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.581737937738727e-08,,0.0,1.2713604446710291e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.3811521426089162e-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317621712221839e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280539728039708e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252378674320948e-07,0.0,1.4391709224150153e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.581737937738727e-08,,0.0,1.2713604446710291e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.7623042852178324e-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.863075547643554e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.709251916484167e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317621712221839e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280539728039708e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,3.4748766418792135e-07,0.0,0.0,0.0,0.0,2.2125961016225035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252378674320948e-07,0.0,1.4391709224150153e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9247673047641054e-06,5.581737937738727e-08,,0.0,1.2713604446710291e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.9528803565222905e-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5726151095287108e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.709251916484167e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317621712221839e-07,0.0,0.0,9.125662517395225e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280539728039708e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.728149845585597e-08
4,0.0,3.4748766418792135e-07,0.0,0.0,0.0,0.0,2.2125961016225035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252378674320948e-07,0.0,1.4391709224150153e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82876227109668e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9247673047641054e-06,5.581737937738727e-08,,0.0,1.2713604446710291e-06,0.0,0.0,0.0,0.0,0.0,3.655991377797678e-09,9.524608570435665e-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5726151095287108e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.709251916484167e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.1310985962692216e-08,0.0,0.0,0.0,0.0,0.0,2.317621712221839e-07,0.0,0.0,9.125662517395225e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280539728039708e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.728149845585597e-08
5,0.0,3.4748766418792135e-07,0.0,0.0,0.0,0.0,2.2125961016225035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252378674320948e-07,0.0,2.8783418448300306e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82876227109668e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9247673047641054e-06,5.581737937738727e-08,,0.0,1.2713604446710291e-06,0.0,0.0,0.0,0.0,0.0,1.4623965511190713e-08,1.4286912855653497e-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2274038281846455e-08,0.0,0.0,0.0,0.0,0.0,1.5726151095287108e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.709251916484167e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.1310985962692216e-08,0.0,0.0,0.0,0.0,0.0,2.317621712221839e-07,0.0,0.0,9.125662517395225e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280539728039708e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1856901381183171e-08,0.0,4.573126220410187e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.728149845585597e-08
6,0.0,3.4748766418792135e-07,0.0,0.0,0.0,0.0,2.2125961016225035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252378674320948e-07,0.0,2.8783418448300306e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82876227109668e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1379356004806626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9247673047641054e-06,5.581737937738727e-08,,0.0,1.2713604446710291e-06,0.0,0.0,0.0,0.0,0.0,1.4623965511190713e-08,1.7858641069566873e-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2274038281846455e-08,0.0,0.0,4.938068229683775e-08,0.0,0.0,1.5726151095287108e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.709251916484167e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.1310985962692216e-08,0.0,0.0,0.0,0.0,0.0,2.317621712221839e-07,0.0,0.0,9.125662517395225e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280539728039708e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7427605524732685e-08,0.0,4.573126220410187e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.728149845585597e-08
7,0.0,3.4748766418792135e-07,0.0,0.0,0.0,0.0,4.425192203245007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2144073671099977e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252378674320948e-07,0.0,2.8783418448300306e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82876227109668e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4929119820571066e-07,4.1379356004806626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9247673047641054e-06,5.581737937738727e-08,,0.0,1.2713604446710291e-06,0.0,0.0,0.0,0.0,0.0,1.8279956888988393e-08,2.2620945354784705e-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.173910658980305e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.597505335667821e-06,0.0,5.2274038281846455e-08,0.0,0.0,4.938068229683775e-08,0.0,0.0,1.5726151095287108e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.709251916484167e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.1310985962692216e-08,0.0,0.0,0.0,0.0,0.0,2.317621712221839e-07,0.0,0.0,9.125662517395225e-09,2.6422449252713684e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280539728039708e-08,0.0,0.0,0.0,5.714071191727259e-08,0.0,0.0,0.0,0.0,1.0671211243064854e-07,0.0,6.85968933061528e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.728149845585597e-08
8,0.0,3.4748766418792135e-07,0.0,0.0,6.08526651094064e-08,0.0,4.425192203245007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8216110506649963e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252378674320948e-07,0.0,2.8783418448300306e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82876227109668e-08,0.0,0.0,0.0,0.0,5.667951024368789e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4929119820571066e-07,4.1379356004806626e-07,0.0,0.0,3.218233739994712e-08,0.0,0.0,0.0,0.0,5.9247673047641054e-06,5.581737937738727e-08,,0.0,1.2713604446710291e-06,0.0,0.0,0.0,0.0,0.0,1.8279956888988393e-08,3.0954977853915913e-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.173910658980305e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.597505335667821e-06,0.0,5.2274038281846455e-08,0.0,0.0,1.4814204689051325e-07,0.0,0.0,1.5726151095287108e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.418503832968334e-08,0.0,1.8379044037549562e-08,0.0,0.0,5.8360514256510686e-08,0.0,4.1310985962692216e-08,0.0,0.0,0.0,0.0,0.0,2.317621712221839e-07,0.0,0.0,9.125662517395225e-09,5.284489850542737e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280539728039708e-08,0.0,0.0,0.0,1.1428142383454518e-07,0.0,0.0,0.0,0.0,2.489949290048466e-07,0.0,6.85968933061528e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.728149845585597e-08
9,0.0,3.4748766418792135e-07,0.0,0.0,6.08526651094064e-08,0.0,4.425192203245007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8216110506649963e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252378674320948e-07,0.0,2.8783418448300306e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82876227109668e-08,0.0,0.0,0.0,0.0,1.1335902048737578e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4929119820571066e-07,4.1379356004806626e-07,0.0,0.0,3.218233739994712e-08,0.0,0.0,0.0,0.0,5.9247673047641054e-06,5.581737937738727e-08,,0.0,1.2713604446710291e-06,0.0,0.0,0.0,0.0,0.0,1.8279956888988393e-08,4.047958642435158e-07,0.0,2.025195046534932e-07,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.173910658980305e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4553314393649982e-07,0.0,0.0,1.597505335667821e-06,0.0,1.0454807656369291e-07,0.0,0.0,1.4814204689051325e-07,0.0,0.0,1.5726151095287108e-06,0.0,2.4789518396673446e-07,0.0,0.0,1.5921994962280793e-06,0.0,5.418503832968334e-08,0.0,1.8379044037549562e-08,0.0,0.0,5.8360514256510686e-08,1.5095355853390281e-07,4.1310985962692216e-08,0.0,0.0,0.0,0.0,0.0,2.317621712221839e-07,1.4020270507099165e-07,0.0,9.125662517395225e-09,7.926734775814105e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280539728039708e-08,0.0,0.0,1.1554524994632923e-07,1.1428142383454518e-07,0.0,0.0,0.0,0.0,3.557070414354951e-07,0.0,6.85968933061528e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.728149845585597e-08
